"","BC","AG","UB","PT","RC","AC","ZH","LT"
"P_00133",0.995849383072074,0,0,0,0.00415061692792552,0,0,0
"P_00135",1,0,0,0,0,0,0,0
"P_00138",0.814437555358725,0,0,0.0850207015881517,0,0,0,0
"P_00141",0.980951449111171,0,0,0,0,0,0,0
"P_00143",0.955326796712464,0,0,0.00461408531938122,0,0,0,0
"P_00145",0.974210558839887,0,0,0,0.0257894411601129,0,0,0
"P_00147",0.962871032195604,0,0,0.00783261581560138,0.00565431437575957,0,0,0
"P_00149",0.839346406575072,0,0,0.0680629081096669,0.041310482625085,0,0,0
"P_00151",0.873957196119225,0,0,0.0300070035223598,0.0960358003584156,0,0,0
"P_00152",0.792113827836942,0,0,0,0.177415700249243,0,0,0
"P_00153",0.966120460584588,0,0,0.00831668280223289,0.0190125033472717,0,0,0
"P_00160",1,0,0,0,0,0,0,0
"P_00161",0.781824829546625,0.0654056893319876,0.033544812243805,0.0649525202381198,0.00265721877767936,0.00369744783405772,0,0
"P_00169",0.368045399303767,0.0664613673347478,0.0471192864646631,0.413192370280347,0.0146610501163821,0.0562805116691042,0,0
"P_00172",0.754171215523101,0.106468988814963,0.000659155045625888,0.0145529074917091,0.00220404968381156,0,0,0
"P_00177",0.766756957175521,0,0,0.0108142624672997,0.0074309432096731,0,0,0
"P_00185",0.933749768265804,0,0,0.00190022040496838,0.0192390878942056,0,0,0
"P_00187",0.993768924959318,0,0,0,0,0,0,0
"P_00190",0.989329927698931,0,0,0,0,0,0,0
"P_00192",0.877577399221373,0.0916122520444106,0.00129256184728202,0.00213195460069623,0.00344511504315406,0,0,0
"P_00200",0.96350443899726,0,0,0.0188940614250108,0.0172667724061219,0,0,0
"P_00201",0.996961707211568,0,0,0,0,0,0,0
"P_00203",0.989597709436216,0,0,0,0,0,0,0
"P_00204",0.756581251158671,0.0980750612808206,0,0.00360475415576658,0.0752672667724061,0,0,0
"P_00207",0.929655797474612,0.00121531711537273,0.0177199414999897,0.00866170927142769,0.00672029167610769,0.0236574865594166,0,0
"P_00211",1,0,0,0,0,0,0,0
"P_00212",0.982681731105939,0,0,0.00932601396584753,0,0,0,0
"P_00216",0.878591880033782,0,0,0,0.00215255319587204,0,0,0
"P_00219",0.894689682163676,0,0,0.105310317836324,0,0,0,0
"P_00221",0.880383957814077,0.0223546254145467,0,0.0221846870043463,0,0,0,0
"P_00227",0.935531546748512,0,0,0.00454199023626589,0.0479432302716955,0,0,0
"P_00231",0.982537540939708,0,0,0.00271386491441284,0.00419696376707109,0,0,0
"P_00234",0.746596082147198,0,0,0.245169629431273,0,0,0,0
"P_00236",0.893541310482625,0.0745669145364286,0,0.00706531814530249,0.0143572208375389,0,0,0
"P_00237",0.880960718479,0,0.00927451747790801,0.00646795888520403,0.0826415638453458,0,0,0
"P_00242",0.873977794714401,0.00746184110243681,0,0.118560364183163,0,0,0,0
"P_00244",0.974086967268832,0,0,0.0106597730034812,0.00648340783158589,0,0,0
"P_00245",0.961913197519929,0,0,0.0202690176529961,0,0,0,0
"P_00246",0.755618266834202,0.000803345211856551,0,0.183167857952088,0.0142181803201022,0,0,0
"P_00249",0.728031598245,0,0.0373555523513296,0.142320843718458,0.0231116237872577,0,0,0
"P_00250",0.742105588398871,0.172080664098708,0.0110923435021732,0.047134735411045,0.00700867200856902,0,0,0
"P_00254",0.79556409252889,0,0,0.16634910499104,0,0,0,0
"P_00258",0.891383607637959,0,0,0.096746451891981,0.00299194594928626,0,0,0
"P_00260",0.881449935114425,0,0,0.0270253568706614,0.00291470121737697,0,0,0
"P_00262",0.886491441283704,0.00122561641296064,0,0,0.0503172183657075,0,0,0
"P_00264",0.983258491770861,0,0,0.0124930479741282,0,0,0,0
"P_00267",0.950403732465446,0.0362638268070118,0,0.00916637485323501,0.00239973633798175,0,0,0
"P_00270",0.989798545739181,0,0,0,0,0,0,0
"P_00273",0.992780192390879,0,0,0,0,0,0,0
"P_00274",0.942602014542608,0,0,0,0,0,0,0
"P_00275",0.930757822316518,0,0,0.0641079778359116,0,0,0,0
"P_00279",0.935608791480421,0,0,0,0,0,0,0
"P_00283",1,0,0,0,0,0,0,0
"P_00284",0.969807609121058,0,0,0.0301923908789421,0,0,0,0
"P_00285",0.967722001359507,0,0,0,0,0,0,0
"P_00289",0.984113333470657,0,0,0.0158866665293427,0,0,0,0
"P_00290",0.905478196387006,0,0,0,0.085736502770511,0,0,0
"P_00293",0.731414917502626,0,0.0550806435001133,0.187936432735287,0,0,0,0
"P_00295",0.836411106762519,0,0,0,0.053813829896801,0,0,0
"P_00297",0.861695882340824,0,0,0,0.118117494386883,0,0,0
"P_00299",0.74520567697283,0,0,0.0366603497641461,0.0733773456650256,0,0,0
"P_00302",0.821708859455785,0,0,0.0496323150761118,0.0649061733989742,0,0,0
"P_00306",0.991879003851937,2.57482439697613e-05,0,0,0,0,0,0
"P_00311",0.977362143901786,0.0136208210600037,0,0.00773477248851628,0,0,0,0
"P_00313",0.89582775454714,0.00569036191731724,0.0198879436422436,0.0785939398932993,0,0,0,0
"P_00314",0.775217830143984,0.00760088161987352,0,0.196505448328424,0,0,0,0
"P_00315",0.782236801450141,0,0,0.215672441139514,0,0,0,0
"P_00317",0.907321770655241,0,0.0326436237048633,0.0435608791480421,0.00469647970008445,0,0,0
"P_00318",0.738047665149237,0.0456155890168291,0.199425299194595,0.0054895256143531,0,0,0,0
"P_00323",0.995303520299916,0,0,0,0,0,0,0
"P_00324",0.966280099697201,0,0,0.0047994726759635,0,0,0,0
"P_00325",0.864919562485838,0,0,0,0.0632119389457639,0,0,0
"P_00331",0.952525387768554,0,0.0287659381630173,0.0187086740684285,0,0,0,0
"P_00332",0.81315529280903,0.131367540733722,0.0202690176529961,0.0352081488042515,0,0,0,0
"P_00333",0.785429583702391,0.179377716439739,0.0163398356232105,0,0,0,0,0
"P_00336",0.978108842976909,0,0,0,0.021891157023091,0,0,0
"P_00338",0.9016520073331,0.0531495252023812,0,0.0321698560158197,0.0130286114486992,0,0,0
"P_00339",0.98815580777391,0,0,0.00833213174861474,0,0,0,0
"P_00341",0.937385420314335,0,0,0.0113858734834284,0.051228706202237,0,0,0
"P_00343",0.962510556780028,0,0,0.0374894432199724,0,0,0,0
"P_00346",0.940315570478093,0,0,0.0354450326487734,0.0242393968731333,0,0,0
"P_00349",0.934558263126455,0.0634333738439039,0,0.00200836302964138,0,0,0,0
"P_00350",0.754660432158527,0.237589346406575,0,0.00775022143489814,0,0,0,0
"P_00351",0.84920798401549,0.15079201598451,0,0,0,0,0,0
"P_00353",0.672750118441922,0.145518775619503,6.69454343213793e-05,0.0642212701093785,0,0,0,0
"P_00356",0.638942674109626,0.348698168784889,0,0,0,0,0,0
"P_00358",0.624008692607164,0.280367478937936,0.0490658537087771,0,0,0,0,0
"P_01685",0.809797721795374,0.190202278204626,0,0,0,0,0,0
"P_00362",0.672739819144334,0.327260180855666,0,0,0,0,0,0
"P_00366",0.30993676231281,0.676849238881908,0,0.0132139988052815,0,0,0,0
"P_00368",0.901971285558325,0.0571971491544277,0,0.0408315652872474,0,0,0,0
"P_00371",0.909458874904732,0.0788874698745546,0,0.0116536552207139,0,0,0,0
"P_00374",0.971754176365172,0.0282458236348281,0,0,0,0,0,0
"P_00375",0.787679980225349,0.165695099594208,0,0,0,0,0,0
"P_00378",0.974782169856016,0,0,0.0252178301439842,0,0,0,0
"P_00379",0.856757369147424,0.0602714894844172,0.0357231136836468,0.0472480276845119,0,0,0,0
"P_00387",0.694141759532,0.153423486518219,0,0.00244093352833337,0,0,0,0
"P_00391",0.554735617030918,0.319597503450265,0.00354295837023915,0.0267215275918182,0,0,0,0
"P_00399",0.530140894391003,0.0407543205553381,0.000901188538941644,0.0142645271592477,0,0,0,0
"P_00404",0.653521329845305,0.0885688096071848,0.00542258018003172,0.0177611386903413,0,0,0,0
"P_00407",0.589459698848539,0.170808700846602,0.0175345541434074,0.0232506643046944,0,0,0,0
"P_00412",0.407970626403279,0.422461738109461,0,0,0,0,0,0
"P_00414",0.917445980184151,0.0514140935588193,0,0.00673059097369559,0,0,0,0
"P_00422",0.947705316497415,0,0,0,0,0,0,0
"P_00424",0.994376583517004,0,0,0,0,0,0,0
"P_00427",0.975544317877521,0,0,0,0.0244556821224792,0,0,0
"P_00428",0.96353018724123,0,0,0.00221949863019342,0.0342503141285764,0,0,0
"P_00429",0.92775042742085,0,0.00584485138113581,0.0611778276721528,0.00522689352586154,0,0,0
"P_00433",1,0,0,0,0,0,0,0
"P_00434",0.744010958452634,0,0,0,0.0271077512513647,0,0,0
"P_00435",0.935325560796754,0,0,0,0.0303005335036151,0,0,0
"P_00439",0.99520567697283,0,0,0,0.00479432302716955,0,0,0
"P_00440",0.946510597977218,0,0,0.0447916452097967,0.00869775681298535,0,0,0
"P_00443",1,0,0,0,0,0,0,0
"P_00445",0.913202669577935,0,0.00257997404577008,0.07355243372402,0.0033215234720992,0,0,0
"P_00448",0.996961707211568,0,0,0,0.00303829278843183,0,0,0
"P_00450",NA,NA,NA,NA,NA,NA,NA,NA
"P_00452",1,0,0,0,0,0,0,0
"P_00453",1,0,0,0,0,0,0,0
"P_00458",0.986822048736276,0,0.0131110058294024,0,0,0,0,0
"P_00460",0.985694275650401,0,0,0,0,0,0,0
"P_00464",0.955002368838445,0,0.0315415988629575,0,0,0,0,0
"P_00466",0.532458236348281,0,0,0,0.0136568686015614,0.453884895050158,0,0
"P_00468",0.981440665746596,0,0,0.00552557315591077,0,0,0,0
"P_00473",0.968834325499001,0,0,0.031165674500999,0,0,0,0
"P_00475",0.839511195336478,0,0.00581910313716604,0.0279934908439244,0,0,0,0
"P_00478",0.985215358312563,0,0,0.00465013286093888,0,0,0,0
"P_00480",0.87555358724535,0,0.0020598595175809,0.122386553237069,0,0,0,0
"P_00481",0.998238820112468,0,0,0.00176117988753167,0,0,0,0
"P_00484",0.665859888355614,0,0.100397552886893,0.215620944651575,0,0,0,0
"P_00486",0.556435001132923,0,0,0,0,0.443564998867077,0,0
"P_00488",0.483603518240056,0.0940119883823923,0.040115764104888,1.02992975879045e-05,0.0220404968381156,0.359404288627516,0,0
"P_00492",0.763991595773168,0.219905452448143,0.0150163758831648,0,0,0,0,0
"P_00496",0.975786351370836,0,0.0139812964755804,0.0102323521535831,0,0,0,0
"P_00499",0.96156302140194,0,0,0.0130749582878448,0,0,0,0
"P_00500",0.94755597668239,0.0311759737985869,0.00768842564937071,0.0135796238696521,0,0,0,0
"P_00505",0.885585103095969,0,0,0,0.114414896904031,0,0,0
"P_00507",0.954219622221764,0,0,0,0.0457803777782355,0,0,0
"P_00509",0.778544503264877,0,0,0,0.221455496735123,0,0,0
"P_00512",0.955501884771459,0,0,0,0.0240952067069026,0,0,0
"P_00516",0.783277030506519,0.0439625517539704,0.0447813459122088,0.0758131295445651,0.00424846025501061,0.0247492121037345,0,0
"P_00518",0.998352112385935,0,0,0,0.00164788761406472,0,0,0
"P_00520",0.73815580777391,0.133653984798237,0.0053607843945043,0.0254753125836818,0.0358724534986714,0.0065040064267617,0,0
"P_00521",0.741786310173646,0.162234535604672,0,0.0754423548314005,0.0189713061569201,0,0,0
"P_00522",0.97451438811873,0,0,0,0.0143572208375389,0,0,0
"P_00524",0.971548190413414,0,0,0,0.0284518095865862,0,0,0
"P_00534",0.841643149937174,0.0202329701114384,0.0146764990627639,0.0617494386882815,0.028585700455229,0,0,0
"P_00535",0.982702329701114,0.00168908480441634,0,5.14964879395225e-06,0,0,0,0
"P_00539",0.857967536614003,0.093394030527118,0.0229622839722331,0.0187086740684285,0.0069674748182174,0,0,0
"P_00541",0.35264794940985,0.140096195439471,0.0247131645621769,0.0700712711393083,0.00553587245349867,0,0,0
"P_00543",0.952242157084887,0,0,0,0,0,0,0
"P_00546",0.890997383978413,0,0,0.0164943250870291,0.0124261025398068,0,0,0
"P_00551",0.934321379281933,0.0328032628174759,0,0.0134457330010093,0,0,0,0
"P_00553",0.922502935299813,0.0379014151234886,0,0,0,0,0,0
"P_00557",0.9696016231693,0.000293529981255278,0,0.0166436649020537,0,0,0,0
"P_00559",0.642156054957052,0.211357035450182,0.0207942818299792,0.0945166539641996,0.00983067954765485,0,0,0
"P_00562",0.968484149381012,0,0,0,0,0,0,0
"P_00565",1,0,0,0,0,0,0,0
"P_00569",0.985112365336684,0,0,0,0,0,0,0
"P_00571",0.899283168887882,0.03300409912044,0.00905308257976806,0.0318042309514491,0.00809524790409294,0,0,0
"P_00573",0.944718520196923,0,0,0.00542258018003172,0.0062980204750036,0,0,0
"P_00575",0.914181102848786,0,0,0.0304344243722578,0.0106546233546872,0,0,0
"P_00577",0.918532556079675,0.0666261560961542,0,0.00753393618555215,0,0,0,0
"P_00583",0.824623560673162,0,0,0.039260922405092,0.00993367252353389,0,0,0
"P_00589",0.988063114095619,0,0,0,0.00872350505695512,0,0,0
"P_00593",0.718509897624982,0.222047706346427,0.0144962613549756,0.00325972768657178,0.032674521597627,0,0,0
"P_00598",0.975291985086617,0,0,0.0121171236121697,0,0,0,0
"P_00599",0.984087585226687,0.000726100479947268,0,0,0.0151863142933652,0,0,0
"P_00603",0.472753208231199,0,0,0.0278698992728696,0.0339825323912909,0,0,0
"P_00607",0.710198364471543,0.0377314767132882,0.00692627762786578,0.101993944013018,0,0.00244093352833337,0,0
"P_00611",0.948544709250829,0,0,0.0495808185881723,0,0,0,0
"P_00615",0.868091746142913,0.0948462314870126,0,0.0359548478793746,0.00110717449069973,0,0,0
"P_01879",0.985874513358189,0.00271386491441284,0,0.00593239541063299,0,0,0,0
"P_00618",0.752682967021649,0.219472881949451,0,0.0278441510288998,0,0,0,0
"P_00620",0.671910725688508,0.273358806929367,0,0.0327105691391847,0.0220198982429398,0,0,0
"P_00622",0.580761942035553,0.386934311079984,0.00985642779162461,0.0149751786928131,0.00689537973510207,0.000576760664922652,0,0
"P_00625",0.452540836714936,0.21070303005335,0.00355840731662101,0.0335499618925989,0.0721208313593013,0,0,0
"P_00628",0.552032051414094,0.0163810328135621,0,0.0552763301542835,0.0268348198652852,0,0,0
"P_00629",0.769027952293654,0.0289101283292479,0.00241518528436361,0.127803983768307,0,0,0,0
"P_00630",0.526479494098502,0.295610439368035,0.00840937648052403,0.0860300327517663,0.00282200753908583,0.000133890868642759,0,0
"P_00632",0.83200815704369,0,0,0,0,0,0,0
"P_00635",0.636975508270336,0.159402228767998,0,0.0381177003728346,0.0460842070570787,0,0,0
"P_00645",0.699708529878262,0.200908398047253,0.0645508476321915,0,0.00478917337837559,0,0,0
"P_00649",0.703920942591715,0.231986528518755,0,0.00854326734916679,0.0122510144808124,0,0,0
"P_00653",0.514099738397841,0.095340597771232,0.0246204708838857,0.0365419078418852,0.0315621974581334,0,0,0
"P_00656",0.314128576431087,0.241173501967166,0.00105052835396626,0.0586390508167343,0.246590932498404,0,0,0
"P_00661",0.307542175623622,0.301233855851031,0.00572125981008095,0,0.0119317362555874,0,0,0
"P_00665",0.805302078398253,0.0681092549488125,0.114450944445589,0.000973283622056976,0,0,0,0
"P_00668",0.634091704945723,0.132613755741858,0,0.0840474179660947,0.0365110099491215,0,0,0
"P_00672",0.555678002760212,0.267513955548232,0,0.0162007951057738,0.0738511133540693,0,0,0
"P_00678",0.610279728922487,0.326863657898531,0,0.0462077986281336,0.00561311718540796,0,0,0
"P_00679",0.853595484787937,0.117221455496735,0,0.0148618864193462,0.00599419119616042,0,0,0
"P_00683",0.518559334253404,0.172405091972727,0.00239973633798175,0.0219220549158547,0.055971532741467,0,0,0
"P_00684",0.280012153171154,0.52390981935032,0,0.0425618472820154,0.0470832389231054,0,0,0
"P_00688",0.415787793272499,0.26506272272231,0,0.0444672173357777,0.0618833295569242,0,0,0
"P_00691",0.741559725626712,0.195588810843101,0,0.0476188023976765,0.00735369847776382,0,0,0
"P_00692",0.687266978392074,0.237208272395823,0,0.0755247492121037,0,0,0,0
"P_00701",0.371274229097576,0.278724740972666,0,0.0441170412177889,0.128751519146394,0,0,0
"P_00704",0.435444002719015,0.313927740128123,0.0472943745236575,0.018224607081797,0.0560384781757884,0,0,0
"P_00709",0.640636908562836,0.318706614208911,0.0157579253094939,0.0248985519187591,0,0,0,0
"P_00721",0.804854058953179,0.179465260469236,0,0,0.0156806805775846,0,0,0
"P_00724",0.600552042350712,0.264830988526582,0.00194656724411395,0.132670401878592,0,0,0,0
"P_00726",0.189074505118751,0.421102230827858,0,0.131151255484376,0.0716264650750819,0,0,0
"P_00730",0.283658104517272,0.327497064700187,0.027066554061013,0.0475879045049128,0.113946278863781,0,0,0
"P_00733",0.241405236162894,0.470338022946835,0.0123488578078975,0.109908954209323,0.0449667332687911,0,0,0
"P_00741",0.488511133540693,0.431514820689229,0,0.0392197252147404,0,0,0,0
"P_00744",0.745370465734237,0.254629534265763,0,0,0,0,0,0
"P_00746",1,0,0,0,0,0,0,0
"P_00747",0.854738706820195,0,0,0,0.0695099594207675,0,0,0
"P_00749",0.83328526994459,0.0405586339011679,0.00276021175355841,0.00928481677549591,0.0144859620573877,0.0614250108142625,0,0
"P_00751",0.922327847240818,0,0,0,0.0156446330360269,0,0,0
"P_00753",0.91720909633963,0,0,0.0133066924835726,0.00163243866768286,0,0,0
"P_00754",0.991729664036913,0,0,0.00827033596308732,0,0,0,0
"P_00755",1,0,0,0,0,0,0,0
"P_00757",0.851612870002266,0,0,0.108786330772241,0,0,0,0
"P_00758",0.597003934331679,0.10117514985478,0.0191206459719447,0.1516520073331,0.0427575339361856,0,0,0
"P_00764",0.626202442993388,0.084021669722125,0.0924001483098853,0.197375738974602,0,0,0,0
"P_00766",0.794225183842462,0.0410324015902115,0.0282664222300039,0.136475992337323,0,0,0,0
"P_00767",0.78256122932416,0.000818794158238408,0.028044987331864,0.188574989185738,0,0,0,0
"P_00768",0.821734607699755,0,0.0398428327188086,0.0781150225554617,0,0.00426390920139246,0,0
"P_00772",0.691958308443364,0.127695841143634,0,0.0160360063443673,0.0656116752837456,0,0,0
"P_00776",NA,NA,NA,NA,NA,NA,NA,NA
"P_00777",NA,NA,NA,NA,NA,NA,NA,NA
"P_00779",NA,NA,NA,NA,NA,NA,NA,NA
"P_00781",0.635646898881496,0.165344923476219,0.0053710836920922,0.193637093950193,0,0,0,0
"P_00785",0.953864296454982,0,0,0.00317218365707459,0.0144447648670361,0,0,0
"P_00789",0.992558757492739,0,0,0.007441242507261,0,0,0,0
"P_00790",1,0,0,0,0,0,0,0
"P_00791",0.935732383051476,0,0,0.0642676169485241,0,0,0,0
"P_00794",0.80389107462871,0.00690052938389602,0.0519342080870085,0.130327311677344,0,0.00694687622304159,0,0
"P_00796",0.94711310688611,0,0,0,0.0121068243145817,0,0,0
"P_00797",0.921833480956599,0,0,0,0.0697262446701135,0,0,0
"P_00799",1,0,0,0,0,0,0,0
"P_00800",0.985153562527036,0,0,0.0148464374729643,0,0,0,0
"P_00804",0.956670855047686,0,0,0.0357540115764105,0,0,0,0
"P_00805",0.949868168990875,0.0157733742558758,0,0.032463385997075,0.00189507075617443,0,0,0
"P_00809",NA,NA,NA,NA,NA,NA,NA,NA
"P_00812",0.937318474880013,0.00511875090118854,0,0.0267369765382001,0.00398067851772509,0,0,0
"P_00818",0.75274991245597,0.176869837477084,0.0190639998352112,0.0118184439821204,0.00135435763280944,0,0,0
"P_00820",0.654577007848065,0.10458936700517,0,0.0253517210126269,0.0909633962963726,0,0,0
"P_00821",0.933425340391785,0.0200939295940017,0,0.0216851710713329,0,0,0,0
"P_00822",0.875831668280223,0.095551733371784,0,0.0245123282592127,0.00410427008877995,0,0,0
"P_00825",0.676679300471708,0.256447360290028,0.0100881619873525,0.052845695923538,0,0,0,0
"P_00830",0.878504336004284,0,0.0761787546089357,0.0325200321338085,0.0123231095639277,0,0,0
"P_00832",0.917440830535358,0,0.0179928728860692,0,0,0,0,0
"P_00834",0.90678620718067,0.0811172678023359,0,0.00508270335963087,0,0,0,0
"P_00838",0.880600243063423,0.0456567862071807,0,0.0317784827074793,0.023837724267205,0,0,0
"P_00839",0.82871238181556,0.0229880322162029,0.00315158506189878,0.0317733330586854,0.0499979401404824,0,0,0
"P_00841",0.725678208746164,0.0905720229880322,0.009598945351927,0.09188518343049,0.0278698992728696,0,0,0
"P_00842",0.910076832760006,0.055008548416998,0,0.0134920798401549,0,0,0,0
"P_00845",0.528987373061157,0.0231013244896698,0.0889550332667312,0.0236523369106227,0.0403526479494098,0.0123076606175459,0,0
"P_00849",0.691881063711455,0.0851906399983521,0,0.183832162646508,0.0293118009351762,0.00442354831400498,0,0
"P_00851",0.809844068634519,0.0449615836199971,0.0718170020804581,0.0341215729087276,0,0,0,0
"P_00852",0.666163717634457,0,0.0215873277442478,0.161122211465178,0,0.00258512369456403,0,0
"P_00855",0.942087049663213,3.60475415576658e-05,0,0.0193935773580242,0.032138958123056,0,0,0
"P_00856",0.880507549385132,0.0800203926092241,0,0.00622077574309432,0,0,0,0
"P_00860",0.832445877191176,0.150045316909387,0,0.0175088058994377,0,0,0,0
"P_00861",0.711887449275959,0.190732692030404,0,0.051769419325602,0.0212577502214349,0,0,0
"P_00863",0.77201989824294,0,0,0.0485457391805879,0,0,0,0
"P_00865",0.565034914618823,0.31362391084928,0.00870290646177931,0.0737481203781902,0,0,0,0
"P_00866",0.747389128061466,0.202072218674686,0,0,0.0414031763033761,0,0,0
"P_00867",0.888705790265104,0.0185953817949616,0,0.00319793190104435,0.0585051599480915,0,0,0
"P_00873",0.627973922178507,0.197200650915608,0.0284003130986467,0.115264588955033,0.0066327476466105,0.015963911261252,0,0
"P_00874",0.659438276309556,0.0272004449296558,0.0737893175685418,0.152218468700435,0.0873534924918121,0,0,0
"P_00876",0.597209920283437,0.222634766308938,0.00268296702164912,0.0474128164459184,0.0615589016829052,0,0,0
"P_00878",0.787067172018868,0.0157939728510516,0.00025233279090366,0.183780666158568,0,0,0,0
"P_00879",0.757261004799473,0.108786330772241,0,0.13088347374709,0,0,0,0
"P_00883",0.634096854594517,0.129039899478856,0,0.017689043607226,0.0698652851875502,0,0,0
"P_00884",0.331915463365399,0.307428883350156,0.0313253136136116,0.323063217088595,0,0,0,0
"P_00885",0.788380332461326,0.109043813211939,0.036238078563042,0.0351103054771665,0,0.00226069582054504,0,0
"P_00893",0.810070653181453,0.068057758460873,0.0220456464869096,0.0887129997734155,0,0,0,0
"P_00894",0.770747934990834,0.212726842029374,0.0165200733309988,5.14964879395225e-06,0,0,0,0
"P_00903",0.617731270727336,0.120445135641749,0.0280655859270398,0.0467691103466744,0.0275712196428204,0,0,0
"P_00909",0.79956536964179,0.147630131625023,0.013801058767792,0.0165870187653202,0,0,0,0
"P_00911",1,0,0,0,0,0,0,0
"P_00913",0.904690300121532,0.0371083692092199,0,0,0.0131316044245782,0,0,0
"P_00914",0.984890930438544,0,0.0134045358106577,0.0017045337507982,0,0,0,0
"P_00916",0.966285249345995,0.0183945454919974,0,0,0,0,0,0
"P_00920",0.688920015654932,0.0129719653119657,0,0.01467134941397,0.107993284857973,0,0,0
"P_00921",0.665453066100892,0.249660123179599,0,0.0533452118565514,0,0,0,0
"P_00922",0.884745710342555,0.00990792427956413,0,0.0112519826147857,0,0,0,0
"P_00925",0.913460152017632,0.0796753661400292,0,0.00679238675922302,0,0,0,0
"P_00926",0.986641811028488,0.0133581889715121,0,0,0,0,0,0
"P_00927",0.927456897439595,0,0,0,0.00454713988505984,0.000283230683667374,0,0
"P_00928",0.843064453004305,0.0138371063093497,0,0.0536335921890127,0,0,0,0
"P_00931",0.845402393556759,0.128004820071271,0.00889859311594949,0.0176941932560199,0,0,0,0
"P_00932",0.838604857148742,0.0694842111767977,0.00391373308340371,0.0704986919892063,0,0,0,0
"P_00933",0.549750756998373,0,0.00420726306465899,0.0271129009001586,0.0196459101489278,0,0,0
"P_00937",0.89865491173502,0.0465734236925042,0,0,0.0350382103940511,0,0,0
"P_00938",0.928013059509342,0,0.00335242136486292,0.0253208231198632,0,0,0,0
"P_00944",0.300873380435454,0.281763033761098,0.00361505345335448,0.00676148886645931,0.065570478093394,0,0,0
"P_00945",0.598049313036851,0.00421241271345294,0,0,0.0300121531711537,0.00610748346962737,0,0
"P_00961",0.743331204811832,0.123236245288071,0.0277926545409603,0.0150627227223103,0.00865655962263374,0,0,0
"P_00964",0.838893237481204,0,0,0.00761118091746143,0,0,0,0
"P_00966",0.801918759140627,0,0,0,0.0169474941808969,0,0,0
