"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41"
"P_00149",0,0,0,0,0,0,0.828026920339093,0,0,0.0199799391703876,0.0615899825276645,0,0,0.0301236005953537,0,0,0,0.0602795573675015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00151",0,0,0,0,0,0,0.887521840419336,0,0,0,0.0185158221704523,0,0,0,0,0,0,0.0939623374102116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00152",0,0,0,0,0,0,0.785106451821653,0,0,0.0466495178929658,0.00368051511033456,0,0,0,0,0,0,0.164563515175047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00153",0,0,0,0,0,0,0.929843719666084,0,0,0,0.0272762570374685,0,0,0.0130638063806381,0,0,0,0.0298162169158092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00160",0,0,0,0,0,0,0.787290493755258,0.212709506244742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00161",0.0223095838995664,0,0,0,0,0,0.721267715006795,0.00120526758558209,0,0.0514139649259044,0.0284572574904549,0,0,0.0952242283051835,0.0564291723289976,0,0,6.47123535883e-05,0,0,0,0,0,0.023628098103928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00169",0.0418446256390345,0.0175046916456352,0,0,0.00918106516534006,0,0.108619685497962,0.0150456222092798,0,0.0316200737720831,0,0,0,0.428832589141267,0.209037080178606,0.00412541254125413,0,0.00770885912120624,0,0,0,0,0,0.00787064000517699,0,0,0,0,0,0,0.0518184171358312,0,0,0,0,0,0,0.0667912379473241,0,0,0
"P_00172",0.104170711188766,0,0,0,0,0,0.74801009512716,0.061897366207209,0,0.0776305571733644,0,0,0,0.00521743350805669,0,0.00307383679544425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00177",0,0,0,0,0,0,0.0615495373066718,0.324330227140361,0.387182100562997,0.223702517310555,0,0,0,0.003235617679415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00185",0,0,0,0,0,0,0.604057464569986,0.333664984145473,0,0.0336746909985116,0.0274461269656377,0,0,0,0,0,0,0.00115673332039086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00187",0,0,0,0,0,0,0.897374296253155,0.0775253995987834,0,0.00978774348023038,0.0153125606678315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00190",0,0,0,0,0,0,0.886494531806122,0.10016663431049,0,0.0133388338833883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00192",0.0300669772859639,0,0,0,0,0,0.58578431372549,0.218428460493108,0,0.0196482883582476,0.00201417200543584,0.132886818093574,0,0.00215168575681098,0.00604251601630751,0,0,0.0029767682650618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00200",0,0,0,0,0,0,0.747104122176924,0.212628615802757,0,0,0,0,0,0.0131446968226234,0,0,0,0.0271225651976962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00201",0,0,0,0,0,0,0.432763864621756,0.567236135378244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00203",0,0,0,0,0,0,0.821652753510645,0,0,0.0163398692810458,0.162007377208309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00204",0.0626496473176729,0,0,0,0,0,0.209765094156474,0.441119847278846,0,0.0627952501132466,0.131778619038374,0,0,0,0,0,0,0.091891542095386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00207",0,0,0,0,0,0,0.0349204038050864,0.927805280528053,0.0144713000711836,0.00377758364071701,0,0,0,0.00546819387821135,0.00165016501650165,0,0,0.00117291140878794,0,0,0,0,0,0,0,0,0,0,0,0,0.00029120559114735,0,0,0,0,0,0,0.0104429560603119,0,0,0
"P_00211",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00212",0,0,0,0,0,0,0.832807545460428,0.140619944347376,0,0.0123115252701741,0,0,0,0.0142609849220216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00216",0,0,0,0,0,0,0.782218663042775,0.119426648547208,0,0.0983546884100175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00219",0,0,0,0,0,0,0.835193813498997,0.0219617549990293,0,0,0.0718468905714101,0,0,0.0708923833559827,0,0.000105157574580988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00221",0.0227221251536918,0,0,0,0,0,0.741676373519705,0.101574128001035,0,0.0681501973726784,0.0484533747492396,0,0,0.0174238012036498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00227",0,0,0,0,0,0,0.446774089173623,0.485415453310037,0,0.0180951918721284,0,0,0,0.00713453698311008,0,0,0,0.0425807286611014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00231",0,0,0,0,0,0,0.198974309195625,0.791213680191549,0,0.00911635281175176,0,0,0,0.000275027502750275,0,0,0,0.00042063029832395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00234",0,0,0,0,0,0,0.660438102633793,0.1482317349382,0,0.0683605125218404,0,0,0,0.122969649906167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00236",0.0505403481524623,0,0,0,0,0,0.911554390733191,0,0,0.00837216074548631,0,0,0,0.00877661295541319,0,0,0,0.0207564874134472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00237",0,0,0,0,0,0,0.335614443797321,0.533885006147674,0,0.025011324661878,0,0,0,0,0,0,0,0.105489225393128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00242",0.00223257619879635,0,0,0,0,0,0.179317931793179,0.773822235164693,0,0,0,0,0,0.0446272568433314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00244",0,0,0,0,0,0,0.800451368666278,0.184543454345435,0,0,0,0,0,0.00796770853555944,0,0,0,0.00703746845272763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00245",0,0,0,0,0,0,0.880605707629586,0.081205914709118,0,0.0265482430596001,0,0,0,0.0116401346016955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00246",0,0,0,0,0,0,0.719674173299683,0.0142933410988158,0,0.0657315731573157,0,0,0,0.12151362195043,0.0224551866951401,0.0380427748657219,0,0.0182893289328933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00249",0,0,0,0,0,0,0.369127353911862,0.31543227852197,0,0.0842797515045622,0,0.0292661619103087,0,0.126181000452986,0,0.0036886041545331,0,0.0286513945512198,0,0,0,0,0,0.010248818999547,0,0,0.00126189089497185,0,0,0,0.0318627450980392,0,0,0,0,0,0,0,0,0,0
"P_00250",0.247694622403417,0,0,0,0,0,0.43976897689769,0.261769559308872,0,0.00126997993917039,0,0,0,0.0422248107163658,0,0,0,0,0,0,0,0,0,0.00727205073448521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00254",0,0,0,0,0,0,0.430773959748916,0.332184689057141,0,0.0472238400310619,0,0,0,0.189817511162881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00258",0,0,0,0,0,0,0.897649323755905,0,0,0.0133226557949913,0,0,0,0.0843282857697534,0,0,0,0.00469973467935029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00260",0,0,0,0,0,0,0.808669837571993,0.0804940788196467,0,0.0738691516210445,0,0,0,0.0174561573804439,0,0.0195107746068725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00262",0,0,0,0,0,0,0.680523199378761,0,0.205275674626286,0.0788034685821523,0,0,0,0,0,0.00196563774024461,0,0.0334320196725555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00264",0,0,0,0,0,0,0.98943570827671,0,0,0.0047887141655342,0,0,0,0.00577557755775578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00267",0.026742380120365,0,0,0,0,0,0.958818675985246,0,0,0,0,0,0,0.0143984986733968,4.04452209926875e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00270",0,0,0,0,0,0,0.848710606354753,0.143151815181518,0,0.00813757846372873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00273",0,0,0,0,0,0,0.736378049569663,0.14535203520352,0,0.0113408399663496,0.106929075260467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00274",0,0,0,0,0,0,0.538633275092215,0.401022455186695,0,0.0361661166116612,0.0241781531094286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00275",0,0,0,0,0,0,0.666027632174982,0,0,0,0.256463146314631,0,0,0.0541237947324144,0,0.0233854267779719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00279",0,0,0,0,0,0,0.847440626415583,0.0932424124765418,0,0.0593169611078755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00283",0,0,0,0,0,0,0.997492396298453,0.00250760370154663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00284",0,0,0,0,0,0,0.365285057917556,0.607616644017343,0,0,0,0,0,0.0270982980651006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00285",0,0,0,0,0,0,0.857171746586423,0.0835679156150909,8.0890441985375e-06,0.0406798032744451,0.0185724454798421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00289",0,0,0,0,0,0,0.474608490260791,0.517011259949524,0,0,0,0,0,0.00838024978968485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00290",0,0,0,0,0,0,0.633323626480295,0.065691127936323,0.188191613278975,0.013799909402705,0,0,0.013379279104381,0,0,0,0,0.0856144437973209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00293",0,0,0,0,0,0,0.393062835695334,0,0,0.0195673979162622,0.316677991328545,0,0,0.193295800168252,0,0.00982009965702453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675758752345823,0,0,0,0,0,0,0,0,0,0
"P_00295",0,0,0,0,0,0,0.721324338316185,0,0,0.122516663431049,0.13478774348023,0,0,0,0,0,0,0.0213712547725361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00297",0,0,0,0,0,0,0.859663172199573,0,0,0.0188232058499968,0,0,0,0,0,0,0,0.12151362195043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00299",0,0,0,0,0,0,0.678848767229664,0.0335776224681292,0,0.162573610302207,0.0220750016178088,0,0,0.0253025302530253,0,0,0,0.0776224681291659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00302",0,0,0,0,0,0,0.68534426972109,0,0,0.067074354494273,0.177069177505986,0,0,0.026847537694946,0,0,0,0.0436646605837054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00306",0,0,0,0,0,0,0.755565262408594,0.239176858862357,0,0,0.00525787872904938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00311",0.000598589270691775,0,0,0,0,0,0.799763799909403,0.16443409046787,0.000703746845272763,0,0,0.0328415194460623,0,0.00165825406070019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00313",0.00893839383938394,0,0,0,0,0,0.8600676244095,0,0,0,0.0201902543195496,0,0,0.0568336245389245,0.035923445285705,0,0,0,0,0,0,0,0,0.0109444768006212,0,0,0,0,0,0,0.00710218080631593,0,0,0,0,0,0,0,0,0,0
"P_00314",0,0,0,0,0,0,0.626925192519252,0.00584028991134408,0,0.0276483530706012,0,0,0,0.186937811428202,0,0.152648353070601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00315",0,0,0,0,0,0,0.766121465087685,0.181121788649453,0,0,0,0,0,0.0527567462628616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00317",0,0,0,0,0,0,0.668834530511875,0,0,0.0184996440820553,0.0987348734873487,0,0,0.0596162557432214,0,0.111305248171876,0,0.0073772083090662,0,0,0,0,0,0,0,0,0,0,0,0,0.0356322396945577,0,0,0,0,0,0,0,0,0,0
"P_00318",0.000307383679544425,0,0,0,0,0,0.68733417459393,0,0,0.00757943441402964,0.0522552255225523,0,0,0.00337313143079014,0,0,0,0,0,0,0,0,0,0,0,0.233312301818417,0,0.00678670808257296,0,0,0,0.00905164045816346,0,0,0,0,0,0,0,0,0
"P_00323",0,0,0,0,0,0,0.753599624668349,0.213089691322073,0,0,0.0333106840095774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00324",0,0,0,0,0,0,0.79806510062771,0.156523005241701,0,0.0378729049375526,0,0,0,0.00753898919303695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00325",0,0,0,0,0,0,0.79845337474924,0.0334886429819453,0,0.0816265450074419,0.0194379732090856,0,0,0,0,0,0,0.0669934640522876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00331",0,0,0,0,0,0,0.566257361030221,0.401855626739144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318870122306348,0,0,0,0,0,0,0,0,0,0
