"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41"
"P_00026",0,0,0,0,0,0,0.204819277108434,0,0.0856760374832664,0.00535475234270415,0,0,0.497322623828648,0,0,0.0401606425702811,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_00036",0.173553941713038,0.000633261024804969,0.00169094167261752,0.00918228485967205,0.00402188118945284,6.06313747153694e-05,0.360770153195273,0.0947533650412967,0.0724140718683895,0.122455166466808,0.0205675096673359,0.00270820140395317,0.0101389132162923,0.0538945553025506,0.00912165348495668,0.0069456608146162,0,0.0166332071302497,0.000821891968363896,0.00373893477411445,0.00439914307657069,0,0.00147536345140732,0.0033279887899325,1.34736388256376e-05,0.00709387084169822,0.00498524636548593,0,0.0013945216184535,0.000929681078968997,0.00379956614882981,0.00175830986674571,0,5.38945553025506e-05,0,0.00543661326614479,0.000997049273097185,0.00022905186003584,0,0,0
"P_00037",0.174463160199565,0.000187678881433867,0.000570856597694678,0.0096420025336649,0.00312016140383803,0.000461377250191589,0.35464270632947,0.104803015374028,0.0697305244060745,0.120646240948404,0.023522419806378,0.00197844820844868,0.0115422512081828,0.0548413331456545,0.00670952001126073,0.00807801185504934,0,0.0185254695882013,0.000789815292700856,0.00376139758207041,0.00333912009884421,0,0.00157181063200863,0.00236944587810257,0.000555216690908522,0.00799199236772549,0.00335476000563037,0,0.000156399067861556,0,0.00474671170959821,0.00184550900076636,0,0.000195498834826944,0,0.00543486760818906,0.000218958695006178,0.000203318788220022,0,0,0
"P_00042",0.153955485222794,0,0.00166307676527906,0.00797104634635955,0.00539217841077263,0.000278400515773587,0.40587864668044,0.110796078948525,0.0425586472665465,0.0943264905417088,0.0232098114202822,0.00375108063358096,0.00596363210104473,0.0405072750450569,0.0129602766421967,0.0177590223746099,0,0.0237519597931045,0,0.00756077190206163,0.00174366638826615,0,0.00404413380807948,0.000586106348997025,0,0.00532624144651047,0.00658637009685407,0,0,0.000417600773660381,0.00733365569182528,0.000879159523495538,0,0.000241768868961273,0,0.0124181282693745,7.32632936246282e-06,0.0019707825985025,0,0.000161179245974182,0
"P_00045",0.163345340752443,0,0.00171558516043991,0.00699817876296751,0.00583349264964833,0.000123260517392311,0.395384522503849,0.11115331595947,0.0363316663815743,0.109339625489269,0.0245036877534387,0.00432669571254641,0.00602718774840768,0.0413073664510027,0.00925460088747572,0.0180840787659861,0,0.0175432418019178,0.000472917903464375,0.00562470442631033,0.00156968495617963,0,0.00172564724349235,0.00236710503808498,0,0.00601209462382902,0.00725476188080456,0.000196210619522454,0.000535805922542085,0.000613787066198444,0.00581336848354346,0.0017709266172283,0,0.000221365827153537,0,0.0118154010243201,0.000988599659901593,0.000968475493796726,0.000125776038155419,0.00065151987764507,0
"P_01198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_00047",0.158904443834447,0,0.00240339158812944,0.00841187055845305,0.0027510903711837,0.000170799402202092,0.395248116631592,0.114026900905847,0.0422423521517675,0.106444627443804,0.0281209015768445,0.00628297800957697,0.00258639094763168,0.0378076676731631,0.012407356574252,0.0109616616341843,0,0.0169579406472077,0.00118949583676457,0.00627687803092689,0.00180559368042212,0,0.00527648153231464,0.00353798761704334,0,0.0034037880867417,0.0100283649007228,0,0,0.000603897886357398,0.00651477719827981,0.000896696861560985,0,1.82999359502242e-05,0,0.0112117607588373,0.000176899380852167,0.00286088998688505,0,0.000469698356055754,0
"P_00048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_00050",0.111062034058148,0,0.00177274273742517,0.00463778150498099,0.00796838907226463,0.000495412953556528,0.327282928547127,0.151357610557668,0.0817729814906558,0.113992729964127,0.0239648555244513,0.00889355784095454,0.0168619469132192,0.0576708428585924,0.00661346448844136,0.0117765031008076,0,0.0354250105946746,0.00121764147621122,0.00567635805821998,0,0,0.00229203101404466,0.00112810901472511,0,0.00903084094856658,0.00361114261327349,0.00170111676823627,0.00139670639918346,0,0.00290085175215027,0.000740135014951921,0,0.000710290861123215,0,0.00481684642795323,0.00146236353760662,0.00128329861463438,5.9688307657413e-06,0.000477506461259304,0
"P_00051",0,0,0,0,0,0,0.888888888888889,0,0,0.0476190476190476,0,0,0,0.0634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00053",0,0,0,0,0,0,0.883233532934132,0,0,0,0,0,0,0.0159680638722555,0,0,0,0.100798403193613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_00055",0,0,0,0,0,0,0.571631205673759,0,0,0,0,0,0,0.0418439716312057,0,0.386524822695035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00061",0.14049611059285,0.00181432212664997,5.87634696890678e-05,0.00461293237059182,0.0111577138072117,0,0.265544774091186,0.109300053621666,0.0922806837129698,0.148554051373963,0.0317175827646743,0.00491409515274829,0.0123182923335708,0.0975032870815857,0.012656182284283,0.003687407722989,0,0.0302852231910033,3.67271685556674e-05,0.00181432212664997,0.00219628467962891,0.000778615973380148,0.00384900726463394,0.0034009358082548,0,0.0035992625184554,0.00658150860517559,0.00102836071955869,0,0,0.00347439014536613,0.000249744746178538,0,0.000205672143911737,0,0.00222566641447344,0.000705161636268814,0.00295286435187566,0,0,0
"P_00066",0.159692221558109,0,0,0.00290023933279364,0.0124029365553731,0,0.285088482519123,0.135844688400808,0.0855419286339368,0.115099150355973,0.0303415473155133,0.00385605733899258,0.0114975574940923,0.0657269891228415,0.0193962962682747,0.0100600475639251,0,0.0254060965552723,0.000529608921640577,0.000945730217215316,0.000605267339017802,0.00134924177656052,0.00589126876643994,0.0043327053684691,0.000441340768033814,0.00456472451509259,0.00588874681919404,8.07023118690403e-05,0,0,0.00522547469352036,0.00151316834754451,0,0.000290023933279364,0,0.0012080127307897,0,0.00387623291695984,0.000332897036459791,7.06145228854103e-05,0
"P_00070",0.163125730683388,0,0,0.00293867573599745,0.0110054203422255,0.000255074928260176,0.279338930810926,0.124667871187161,0.0861887554469125,0.114034435115315,0.0365501115952811,0.00493144861303008,0.0115208842597513,0.0645392709108301,0.023312785630779,0.0122542246784993,0,0.0249707726644702,0.000951216919970241,0.000175364013178871,0.000526092039536614,0.00134445743437135,0.00618556701030928,0.00430438941439048,0.000595174832607078,0.00519183760229567,0.00797640556913593,0.000292273355298119,0,0,0.00463386119672654,0.00204591348708683,0,0.00061643107662876,0,0.00265703050271017,0,0.00286959294292698,0,0,0
"P_00072",0.13332797193307,0,0,0.0026111694721869,0.0179866601659688,0,0.343860107663619,0.139997888948646,0.0968746387337713,0.102401069599353,0.023357275336386,0.00809990299216398,0.0144707543992802,0.0428040793554257,0.0120480716551145,0.0129930184515941,0,0.0215980658748549,0.000537815463953798,0,7.53946912084764e-05,0.00095751257834765,0.00456640513086005,0.00223922232889175,0.00122642031032455,0.00192507778218976,0.00440556312294864,0.000336762954064528,0.00237241961669339,0.000233723542746277,0.00237995908581424,0.0018999462184536,0,0.000289012982965826,0,0.00184214362186044,0,0.00192507778218976,0.000263881419229667,9.29867858237875e-05,0
"P_00073",0.13382293454201,0,0,0.00187180756310755,0.0170120926306057,0,0.345269351852085,0.139692119062036,0.094047651949318,0.098816364371839,0.0224943531711435,0.00876106439269266,0.0142860373205766,0.0419887892545683,0.0113137576599642,0.0166402436113575,0,0.0243636482408778,0.000527623608392733,0,0,0.000919572574627334,0.00508779908092992,0.00189693249684054,0.00126127167339596,0.00275369273713541,0.00471092507493511,0.000251249337329873,0.00229641894319504,0.000213561936730392,0.00329890379914123,0.00206275705947826,0,0.00025627432407647,0,0.00189190751009394,0,0.00169593302697664,0.000404511433101095,9.04497614387542e-05,0
"P_00077",0.0800555221482508,0.0015330387680548,0.00699493503005469,0.0113492404921886,0.00431865339776057,0.000917446456541322,0.286007990816028,0.0972992372835028,0.10315330625361,0.167376935015794,0.0197868957272189,0.00919585580403724,0.0151521273586812,0.130522207670898,0.010358113102609,0.00898194341779704,0,0.0254056610724616,0,0.000976866563830268,0.00380288686649253,0.000758200569006947,0.00104341708399389,0.00176358878433591,0,0.00403581368706519,0.00148312587793209,0.000392172708107042,0.00272619452241683,0.00070115726600956,0.00232451459714356,0.000522896944142722,0,0.000240057233447341,0,0,0,0.000779591807630968,4.04056729564831e-05,0,0
"P_00084",0.0849751221580133,0,0.00377072223833642,0.0170574979361432,0.00315714317588523,0,0.219014257346215,0.127412481313729,0.111470581672951,0.140654633079721,0.0215868270153283,0.00570070728931926,0.0190097949530333,0.139505566835494,0.00698364532898994,0.0101965684196435,0,0.0712644191079676,0,0.0024208483009438,0.00110444231241215,0,0.00163992949418773,0.00291171155090475,0,0.00118253419308775,0.0019411410339365,0,0.00225350855663893,0,0.00248778419866574,0.00085901068743167,0,0.000223119659073161,0,0,0,0.00121600214194873,0,0,0
"P_00087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_00088",0.0835776359740192,0.00120686296403643,0.00523132332048864,0.0188916816732632,0.00629326770026085,3.08842884497513e-05,0.212678713122972,0.136266232069295,0.10066377463022,0.144015812755686,0.0245720150335213,0.00814870072174206,0.0137292540731625,0.142412205470795,0.00763554639057697,0.00774958068639143,0,0.0686985360847275,0,0.00139692012372721,0.000686581489382932,0,0.00070558720535201,0.00197421874628795,0.00160360728489093,0.00230444306125067,0.00247549450497237,0,0.000985921515895906,0.000109282866822197,0.00279859167644669,0.00123299582349392,0,0.000389617177366093,0,0,0,0.00140167155271948,0.000133040011783544,0,0
"P_00089",0.0999236431385724,0,0.00254115634830946,0.0125836107632632,0.00467303991936715,0,0.233743624202071,0.135591460248618,0.107272227482362,0.138908402309031,0.0257964020646895,0.0133044195351394,0.00907119513759506,0.153709416328151,0.00447145780519837,0.00554656241409853,0,0.0353135212730216,0,0.00362236950612382,0.00178369628294799,0,0.000586420695763721,0.000684157478391008,0.000500901010964845,0.000696374576219419,0.00195473565254574,0,0.00332915915824196,0,0.00239455117436853,0.00103845331541492,0,0.000103845331541492,0,0,0.000103845331541492,0.000354295837023915,0,0.000397055679423353,0
"P_00093",0,0,0,0,0,0,0.228448275862069,0.771551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00095",0,0,0,0,0,0,0.579365079365079,0.246753246753247,0,0.156565656565657,0,0.0115440115440115,0,0.00577200577200577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00098",0.0996953590873736,0,0.00267046927663988,0.0124578688099559,0.00425849105522427,0,0.234178117708063,0.134067928441794,0.105989110707804,0.138028260305937,0.0259528130671506,0.0132745657246565,0.00849753694581281,0.155930775213897,0.00488073632356754,0.00505574280528908,0,0.0382551205600207,0.000233341975628727,0.00357791029297381,0.00154913144931294,0,0.000492610837438424,0.000460202229712212,0.000311122634171636,0.00061576354679803,0.00177599170339642,0,0.00257324345346124,0,0.00298159191081151,0.00107596577651024,0,0.000110189266269121,0,0,0.000181488203266788,0.00040186673580503,0,0.000466683951257454,0
"P_00102",0,0,0,0,0,0,0.270833333333333,0.527777777777778,0,0.201388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P_00109",0.0849675538149281,0,0.00210590511039326,0.00635583126077966,0.00142696511439543,0.000362101331198841,0.285728919508686,0.13744604213716,0.121272976758812,0.191349113328188,0.0331942101902938,0.00722535090477688,0.0133453398511573,0.0631533308557979,0.00564353982638194,0.0035304879791887,0,0.0200585079519358,0,0.00749692690317601,0,0,0,0.00102913009919671,0.000183432911199413,0.0014698455351953,0.00145555206159534,0.000416892979998666,0.00516709070638347,0,0.00186768055039402,0.00147699227199527,0,0.000164374946399474,0,0,8.09963503997408e-05,0.00129594160639585,9.05253327997103e-05,0.000638441820797957,0
"P_00113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_00114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_00116",0.0910684395035215,0,0.00252660834412406,0.00394782553769384,0.000955373780121909,0,0.297934497678679,0.13025455579067,0.112078767015128,0.194825190285191,0.0327511606607081,0.0059612165619177,0.00750086852161829,0.061791365315984,0.00772194675172915,0.00486372106243881,0,0.0236079967154092,0,0.00673499036730569,0.000434260809146322,0,0.000631652086031014,0.000663234690332565,7.89565107538768e-05,0.00192653886239459,0.00258187790165177,0,0.00225026055648549,0,0.0021160344882039,0.00200549537314847,0,0.000600069481729463,0,0,0,0.00175283453873606,0,0.000434260809146322,0
"P_00119",0.0710971829546616,0.000551827502810233,0.0011922199134789,0.00280682631059032,0.00267738529141261,0.000374697687093368,0.288796539155908,0.132547603637974,0.112858943352522,0.201989304084205,0.0217256531661955,0.00590659808563545,0.0178356099056443,0.060339952992472,0.00795040365159928,0.0124535885819396,0,0.0197908505637497,0,0.00391729400143066,0.00224137343734033,0.00654699049630412,0.00401948427972885,0.00320196205334333,0,0.00309977177504513,0.00355622168477705,0.00177811084238853,0.00170998399018973,0,0.00182579963892768,0.00306570834894574,0,0.000906087134243962,0,0,0.000381510372313247,0.0021528085294819,0,0.00070170657764758,0
"P_00123",0.0830630577505209,0.000530722962613516,0.000230962770766993,0.00213272005346542,0.0018329598616189,0,0.318040649447655,0.113633683217361,0.112051342532531,0.201546959153988,0.0222461375162165,0.00346444156150489,0.0139216495655934,0.0500599520383693,0.00676180367181665,0.0137201714038605,0,0.0213812556512167,6.38833195738491e-05,0.00418681448283996,0.00255041868144828,0.00567578723906121,0.0045062310807092,0.00195581239926092,0,0.00127766639147698,0.00334158902386288,0.000820654951448677,0.00143983174116445,0,0.00304182883201635,0.00199021110980068,0,0.000319416597869246,0.000265361481306758,0,0.000737115225852105,0.00197546880528364,0,0.00123343947792586,0
"P_00124",0.0725799744968676,0.000117813383600377,0.000831623884237955,0.00697178022952819,0.00446304817874369,0.000450462937295559,0.28440150801131,0.122879359095193,0.120807229583634,0.202985529744414,0.024408161002384,0.00552336863114709,0.0146781615567999,0.0526279314741919,0.0080806120751788,0.0133129123468426,0,0.0216222209901868,0,0.00354826190608194,0.00205133891445362,0.00460858235848534,0.00546792703886456,0.00170482896268781,0,0.00431058379996673,0.00603620335976049,0.00180878194821755,0.00135831901092199,0,0.00338886732826967,0.00283445140544436,0,0.000443532738260243,0,0,0.0010187392581915,0.00304928757553917,0,0.00162859677329933,0
"P_00131",0.0752109540371095,0,0.00085938896867556,0.00435462195536945,0.0046257043817302,0,0.281106708424896,0.133164916166318,0.119253196753932,0.200376054770186,0.0257239919482752,0.00417005519699618,0.0143846717307171,0.0545279416769044,0.00794790603244914,0.0118641819366821,0,0.0245127725964506,0,0.00470645233851851,0.00214558856608932,0.00448151160175108,0.00309726091395152,0.00218019483328431,0,0.0043142479769753,0.00356444552108387,0.00189757698452523,0.00170724251495279,0,0.00287232017718409,0.00225517507887345,0,0,0,0,0.00151114033418119,0.00194371867411855,0,0.00124005790782044,0
"P_00133",0.101643788541209,0.000405696939613204,0,0.00263703010748582,0.00302124897382539,0.000367513698237843,0.318472097596365,0.128508085301361,0.109621699536074,0.145323030222036,0.0192968556100727,0.0168125584680884,0.0252319631913553,0.0598928005498387,0.00518337501670517,0.00763426182248611,0,0.0145167910803948,0.000391378224097444,0.00167290326275798,0.00194973176272934,0.00911147597319537,0.00449846312453464,0.00138891540502873,0.000558429905114645,0.00625727868038718,0.0066916130510319,0,0.00148198705588117,0,0.00343887817636839,0.00109299528436969,0.000331716909448443,0.000453425991332404,6.44342198209206e-05,0,4.29561465472804e-05,0.00105003913782241,0.000730254491303767,0.000224326543080242,0
"P_00135",0.0861111111111111,0,0,0,0,0,0.444444444444444,0.194444444444444,0.0194444444444444,0.0916666666666667,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.0944444444444444,0,0,0,0.0111111111111111,0,0,0,0.00555555555555556,0,0.0166666666666667,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0
"P_00138",0.101209897818651,0.000284035984256291,0,0.00251813414613771,0.00310052725671363,0.000353254837562446,0.318578578913073,0.128372330598791,0.109248832230208,0.148665388902547,0.0181043104250754,0.0169657796310396,0.0236227238334833,0.0594255789918393,0.00515322428579271,0.00743267273087471,0,0.0155432128527476,0.000446342260974172,0.0021792004506386,0.00174479247471722,0.00896742178866291,0.00484531973143085,0.000665933105945422,0.000759020529357148,0.00645883507056743,0.00696484875680553,9.78611374328398e-05,0.00124355250250023,0,0.00300027926227024,0.00108840679681402,0.00033415998147799,0.000491692544174756,6.44451392850409e-05,0,4.77371402111414e-05,0.000990545659381183,0.000856881666789988,0.000174240561770666,0
"P_00141",0.100954181294446,0,0,0.00453586181374461,0.00500595113071484,0.00112021284043968,0.296001240235645,0.14619777757774,0.108885688280773,0.137396105259999,0.0182034586571449,0.0133175303307628,0.0233944449445395,0.06823296426321,0.00574109080725338,0.00920674928236365,0,0.0154729398585731,0.00136025844910533,0.00241545893719807,0.000880167231774037,0.0102319440693732,0.00402576489533011,0.000920174833218311,0.000330062711915264,0.00554605375021254,0.00840159630329763,0,0.0022304237805183,9.50180534301517e-05,0.00424580670327362,0.0019103629689641,0.000120022804332823,0.000440083615887019,0.000195037057040838,0,0.000665126374011062,0.00232044088376792,0,0,0
"P_00143",0.106868121248267,0,0,0.00331892005323526,0.00298758028086568,0.000115968920329352,0.288298735938768,0.152062866199478,0.11892888896252,0.138367488941535,0.0179365263442731,0.007427533230618,0.0227851316799479,0.0643406614646322,0.00621262073192956,0.00959228641009924,0,0.020736347420796,0,0.00197699397513847,0.0017174444867823,0.010520037772734,0.00279429874698343,0.00173953380494028,0,0.00705201482193248,0.00488173931291176,0,0.00188311437296709,0.000585366931186252,0.00309250454211605,0.00120939016914895,0.000408652385922478,0.000590889260725745,0,0,0,0.00156834158921599,0,0,0
"P_00145",0.101209897818651,0.000284035984256291,0,0.00251813414613771,0.00310052725671363,0.000353254837562446,0.318578578913073,0.128372330598791,0.109248832230208,0.148665388902547,0.0181043104250754,0.0169657796310396,0.0236227238334833,0.0594255789918393,0.00515322428579271,0.00743267273087471,0,0.0155432128527476,0.000446342260974172,0.0021792004506386,0.00174479247471722,0.00896742178866291,0.00484531973143085,0.000665933105945422,0.000759020529357148,0.00645883507056743,0.00696484875680553,9.78611374328398e-05,0.00124355250250023,0,0.00300027926227024,0.00108840679681402,0.00033415998147799,0.000491692544174756,6.44451392850409e-05,0,4.77371402111414e-05,0.000990545659381183,0.000856881666789988,0.000174240561770666,0
"P_00147",0.120796216443136,0.000140742879744916,0.00172288697618776,0.0036180626499943,0.00213298260854795,0.00025964634711562,0.293186831319659,0.0755643668147702,0.141827570559501,0.160014947864469,0.0199515165045293,0.0055059585196761,0.026214574653178,0.0568237243963222,0.0111866323383459,0.00810970179495704,0,0.0262655332820512,0.000458627659858432,0.00194370770130478,0.00300655910351639,0,0.00409367651947712,0.000701287797349666,0.0105241701629948,0.00709052921749385,0.00411794253322624,0.000407669030985273,0.00150449285244565,0.00030089857048913,0.00371027350224097,0.0011405026462088,0,0.000150449285244565,0.000696434594599841,0.00303567832001534,0.000138316278370003,0.00105799819946178,0.000121330068745617,0.0024775600037855,0
"P_00149",0.124655859918889,0,0.00362546867444409,0.00390248169648607,0.00234003105461773,0,0.292486872255688,0.0768565339839089,0.143966583481762,0.145621371797644,0.0250550988620597,0.00487445721242282,0.0272566234056564,0.0567293509876486,0.0113478141485616,0.00665317240658708,0,0.0259979151125183,0.000643933779308099,0.00150413211091213,0.00330471675418496,0,0.0049254859270095,0.00153329137639023,0.0105896732461309,0.0056447478088027,0.00372752610361745,0.000427669227012172,0.00312004140615698,0.00038636026758486,0.00390248169648607,0.000731411575742407,0,0.000172525654078774,0.0013631956611013,0.00316378030437413,0.000111777184332727,0.000874777964343078,8.50478576444659e-05,0.00241778909589267,0
