"","BC","AG","UB","PT","RC","AC","ZH","LT"
"P_00227",0.93218954248366,0,0,0.00713453698311008,0.0425807286611014,0,0,0
"P_00231",0.990187989387174,0,0,0.000275027502750275,0.00042063029832395,0,0,0
"P_00234",0.808669837571993,0,0,0.122969649906167,0,0,0,0
"P_00236",0.911554390733191,0.0505403481524623,0,0.00877661295541319,0.0207564874134472,0,0,0
"P_00237",0.869499449944995,0,0,0,0.105489225393128,0,0,0
"P_00242",0.953140166957872,0.00223257619879635,0,0.0446272568433314,0,0,0,0
"P_00244",0.984994823011713,0,0,0.00796770853555944,0.00703746845272763,0,0,0
"P_00245",0.961811622338704,0,0,0.0116401346016955,0,0,0,0
"P_00246",0.794465475959361,0,0,0.12151362195043,0.0182893289328933,0,0,0
"P_00249",0.717514398498673,0,0.0433734549925581,0.126181000452986,0.0286513945512198,0,0,0
"P_00250",0.701538536206562,0.247694622403417,0.00727205073448521,0.0422248107163658,0,0,0,0
"P_00254",0.762958648806057,0,0,0.189817511162881,0,0,0,0
"P_00258",0.897649323755905,0,0,0.0843282857697534,0.00469973467935029,0,0,0
"P_00260",0.908674690998512,0,0,0.0174561573804439,0,0,0,0
"P_00262",0.887764511745292,0,0,0,0.0334320196725555,0,0,0
"P_00264",0.98943570827671,0,0,0.00577557755775578,0,0,0,0
"P_00267",0.958859121206238,0.026742380120365,0,0.0143984986733968,0,0,0,0
"P_00270",0.991862421536271,0,0,0,0,0,0,0
"P_00273",0.98865916003365,0,0,0,0,0,0,0
"P_00274",0.963833883388339,0,0,0,0,0,0,0
"P_00275",0.945876205267586,0,0,0.0541237947324144,0,0,0,0
"P_00279",0.940683038892124,0,0,0,0,0,0,0
"P_00283",1,0,0,0,0,0,0,0
"P_00284",0.972901701934899,0,0,0.0270982980651006,0,0,0,0
"P_00285",0.959320196725555,0,0,0,0,0,0,0
"P_00289",0.991619750210315,0,0,0.00838024978968485,0,0,0,0
"P_00290",0.900585646799974,0,0,0,0.0856144437973209,0,0,0
"P_00293",0.719560926680903,0,0.0675758752345823,0.193295800168252,0,0,0,0
"P_00295",0.856112081796415,0,0,0,0.0213712547725361,0,0,0
"P_00297",0.859663172199573,0,0,0,0.12151362195043,0,0,0
"P_00299",0.734501391315602,0,0,0.0253025302530253,0.0776224681291659,0,0,0
"P_00302",0.862413447227076,0,0,0.026847537694946,0.0436646605837054,0,0,0
"P_00306",1,0,0,0,0,0,0,0
"P_00311",0.997743156668608,0.000598589270691775,0,0.00165825406070019,0,0,0,0
"P_00313",0.916181324014754,0.00893839383938394,0.0180466576069372,0.0568336245389245,0,0,0,0
"P_00314",0.785413835501197,0,0,0.186937811428202,0,0,0,0
"P_00315",0.947243253737138,0,0,0.0527567462628616,0,0,0,0
"P_00317",0.878874652171099,0,0.0356322396945577,0.0596162557432214,0.0073772083090662,0,0,0
"P_00318",0.739589400116482,0.000307383679544425,0.249150650359154,0.00337313143079014,0,0,0,0
"P_00323",1,0,0,0,0,0,0,0
"P_00324",0.954588105869411,0,0,0.00753898919303695,0,0,0,0
"P_00325",0.851379990940271,0,0,0,0.0669934640522876,0,0,0
"P_00331",0.968112987769365,0,0.0318870122306348,0,0,0,0,0
"P_00332",0.843816734614638,0.129618844237365,0.0121092991652106,0.0144551219827865,0,0,0,0
"P_00333",0.804884164887077,0.167030673655601,0.0187099592312172,0,0,0,0,0
"P_00336",0.970313207791367,0,0,0,0.0296867922086326,0,0,0
"P_00338",0.948011712936,0.0174076231152527,0,0.0141153821264479,0.0204652818222999,0,0,0
"P_00339",0.99159548307772,0,0,0.00840451692228046,0,0,0,0
"P_00341",0.952873228499321,0,0,0.0177311848831942,0.0293955866174853,0,0,0
"P_00343",0.959142237753187,0,0,0.0408577622468129,0,0,0,0
"P_00346",0.914579693263444,0,0,0.0539943700252378,0.0314259367113182,0,0,0
"P_00349",0.971995728984663,0.0280042710153368,0,0,0,0,0,0
"P_00350",0.988853297094415,0.0111467029055847,0,0,0,0,0,0
"P_00351",1,0,0,0,0,0,0,0
"P_00353",0.702484954377791,0.103013977868375,0,0.0563968161522035,0,0,0,0
"P_00356",0.634949524364201,0.365050475635799,0,0,0,0,0,0
"P_00358",0.66665048857827,0.193344334433443,0.0666860803727432,0.00140749369054553,0,0,0,0
"P_01685",0.780964861192001,0.219035138807998,0,0,0,0,0,0
"P_00362",0.928889212450657,0.0711107875493432,0,0,0,0,0,0
"P_00366",0.312690092538666,0.685999482301171,0,0.00131042516016308,0,0,0,0
"P_00368",0.934414029638258,0.056720377920145,0,0.0088655924415971,0,0,0,0
"P_00371",0.938458551737527,0.0521662460363683,0,0.00937520222610496,0,0,0,0
"P_00374",0.984169740503462,0.0158302594965379,0,0,0,0,0,0
"P_00375",0.86786546301689,0.079911667637352,0,0,0,0,0,0
"P_00378",0.967295994305313,0,0,0.0327040056946871,0,0,0,0
"P_00379",0.901766647252961,0.0172296641428849,0.0461884423736491,0.0348152462305054,0,0,0,0
"P_00387",0.770206432407947,0.109808774995147,0,0,0,0,0,0
"P_00391",0.545848702517311,0.304374555102569,0,0.041957872257814,0,0,0,0
"P_00399",0.532331909661554,0.0157898142755452,0,0.00304956966284864,0,0,0,0
"P_00404",0.669651523975927,0.0730764252895878,0.00309810392803986,0.0166229858279946,0,0,0,0
"P_00407",0.644171034750534,0.164967967384974,0.0202549666731379,0.0365220345563968,0,0,0,0
"P_00412",0.464925904355141,0.424642464246425,0,0,0,0,0,0
"P_00414",0.944371643046658,0.0119556073254384,0,0.0105723807674885,0,0,0,0
"P_00422",0.974139325697276,0,0,0,0,0,0,0
"P_00424",0.991878599624668,0,0,0,0,0,0,0
"P_00427",0.972917880023296,0,0,0,0.0270821199767036,0,0,0
"P_00428",0.961399081084579,0,0,0.00348637804956966,0.0351145408658513,0,0,0
"P_00429",0.92018540089303,0,0.00296059017666473,0.0691532388532971,0.0077007700770077,0,0,0
"P_00433",1,0,0,0,0,0,0,0
"P_00434",0.704628551090403,0,0,0,0.0425807286611014,0,0,0
"P_00435",0.947833753963632,0,0,0,0.0433330097715654,0,0,0
"P_00439",0.992469099851161,0,0,0,0.00753090014883841,0,0,0
"P_00440",0.965306089432473,0,0,0.0220750016178088,0.0126189089497185,0,0,0
"P_00443",1,0,0,0,0,0,0,0
"P_00445",0.959449621432731,0,0,0.0369264867663237,0,0,0,0
"P_00448",1,0,0,0,0,0,0,0
"P_00450",1,0,0,0,0,0,0,0
"P_00452",1,0,0,0,0,0,0,0
"P_00453",1,0,0,0,0,0,0,0
"P_00458",1,0,0,0,0,0,0,0
"P_00460",0.978976574128001,0,0,0,0,0,0,0
"P_00464",0.989508509674497,0,0.0104914903255031,0,0,0,0,0
"P_00466",0.614459975409306,0,0,0,0.0214521452145215,0.364087879376173,0,0
"P_00468",1,0,0,0,0,0,0,0
"P_00473",0.964133178023685,0,0,0.0358668219763153,0,0,0,0
"P_00475",0.882846372872581,0,4.04452209926875e-05,0.00778166051899308,0,0,0,0
"P_00478",0.982673267326733,0,0,0.00730440691127936,0,0,0,0
"P_00480",0.933508056688022,0,0,0.0664919433119783,0,0,0,0
"P_00481",1,0,0,0,0,0,0,0
"P_00484",0.775949653788908,0,0.0453957160421925,0.178654630168899,0,0,0,0
"P_00486",0.542710153368278,0,0,0,0,0.457289846631722,0,0
"P_00488",0.548550443279622,0.0814890312560668,0.0398466317219957,0,0.0115026208503203,0.318611272891995,0,0
"P_00492",0.750493431696111,0.249506568303889,0,0,0,0,0,0
"P_00496",0.978701546625251,0,0.0113974632757393,0.0099009900990099,0,0,0,0
"P_00499",0.990778489613667,0,0,0.00922151038633275,0,0,0,0
"P_00500",0.985116158674691,0.0107665178282534,0.00322752863521646,0.000889794861839125,0,0,0,0
"P_00505",0.88147123535883,0,0,0,0.11852876464117,0,0,0
"P_00507",0.942939882223516,0,0,0,0.0570601177764835,0,0,0
"P_00509",0.728992752216398,0,0,0,0.271007247783602,0,0,0
"P_00512",0.980537759658319,0,0,0,0.00272600789490714,0,0,0
"P_00516",0.735650035591795,0.0684737591406199,0.0641137643176082,0.0748641040574646,0.000671390668478613,0.0328496084902608,0,0
"P_00518",1,0,0,0,0,0,0,0
"P_00520",0.759480359800686,0.110415453310037,0.00457839901637223,0.0388921245065683,0.0332459716559891,0.0102164628227529,0,0
"P_00521",0.745777518928363,0.189720442632499,0,0.0492218339481007,0.0152802044910373,0,0,0
"P_00522",0.965217109946289,0,0,0,0.0173024655406717,0,0,0
"P_00524",0.977091826829742,0,0,0,0.0229081731702582,0,0,0
"P_00534",0.896209473888565,0,0.0216381932310878,0.0314016695787226,0.0406555361418495,0,0,0
"P_00535",0.990843201967256,0,0,0,0,0,0,0
"P_00539",0.932310878146638,0.0195350417394681,0.0239921050928622,0.0196563774024461,0.00450559761858539,0,0,0
"P_00541",0.364411441144114,0.0963566944929787,0.0253267973856209,0.0537516986992817,0.00124571280657478,0,0,0
"P_00543",0.961811622338704,0,0,0,0,0,0,0
"P_00546",0.867727949265515,0,0,0.0118828059276516,0.0128939364524688,0,0,0
"P_00551",0.980553937746716,0.00192519251925193,0,0.00956125024267133,0,0,0,0
"P_00553",0.975190901443086,0.00706173558532324,0,0,0,0,0,0
"P_00557",0.985197049116676,0,0,0.00482107034232835,0,0,0,0
"P_00559",0.673178347246489,0.139293341098816,0.0248252766453116,0.136591600336504,0.0122549019607843,0,0,0
"P_00562",0.95049504950495,0,0,0,0,0,0,0
"P_00565",1,0,0,0,0,0,0,0
"P_00569",0.988642981945253,0,0,0,0,0,0,0
"P_00571",0.899307577816605,0.0491085873293212,8.89794861839125e-05,0.0265805992363942,0,0,0,0
"P_00573",0.936169352229341,0,0,0,0.00785446191677991,0,0,0
"P_00575",0.925200608296124,0,0,0.0169708147285317,0.00890603766258979,0,0,0
"P_00577",0.948877240665243,0.0467627645117453,0,0.00435999482301171,0,0,0,0
"P_00583",0.851242477188895,0,0,0.049828512262991,0.0129020254966673,0,0,0
"P_00589",0.997654177182424,0,0,0,0.00234582281757588,0,0,0
"P_00593",0.708656895101275,0.241377078884359,0.000865527729243513,0.00139131560214845,0.0355756163851679,0,0,0
"P_00598",0.988222351646929,0,0,0.000275027502750275,0,0,0,0
"P_00599",0.984606548890183,0,0,0,0.0153934511098169,0,0,0
"P_00603",0.450713453698311,0,0,0.0313612243577299,0.0316605189930758,0,0,0
"P_00607",0.77831974373908,0.00753898919303695,0,0.0737073707370737,0,0.000655212580081538,0,0
"P_00611",0.984339610431631,0,0,0.0156603895683686,0,0,0,0
"P_00615",0.835048210703423,0.125655212580082,0,0.0392965767164952,0,0,0,0
"P_01879",0.983797644470329,0,0,0.00759561250242671,0,0,0,0
"P_00618",0.976266744321491,0,0,0.023733255678509,0,0,0,0
"P_00620",0.701562803339157,0.221825859056494,0,0.0513816087491102,0.0252297288552385,0,0,0
"P_00622",0.658059923639423,0.322922733449816,0,0.0130071830712483,0.00601015983951336,0,0,0
"P_00625",0.495073772083091,0.179447356500356,0,0.0124652171099463,0.073124959554779,0,0,0
"P_00628",0.568174464505274,0.0124166828447551,0,0.033965896589659,0.0412703035009383,0,0,0
"P_00629",0.843711577040057,0,0,0.0891655342004789,0,0,0,0
"P_00630",0.544125736103022,0.307537371384197,0.00209506244742121,0.0616708729696499,0.0020707953148256,0,0,0
"P_00632",0.83893904096292,0,0,0,0,0,0,0
"P_00635",0.668478612567139,0.10763282210574,0,0.0234663172199573,0.0528942600142367,0,0,0
"P_00645",0.728952306995405,0.15641784766712,0.0599155503785673,0,0.00752281110463988,0,0,0
"P_00649",0.688280592765159,0.243002976768265,0,0.00385847408270239,0.00772503720960331,0,0,0
"P_00653",0.499652171099463,0.108700575939947,0.00261276127612761,0.0190092538665631,0.018224616579305,0,0,0
"P_00656",0.246376108199055,0.250008089044199,0,0.0364573222028085,0.288447227075649,0,0,0
"P_00661",0.288730343622598,0.390684656700964,0.00898692810457516,0,0.0187423154080114,0,0,0
"P_00665",0.847416359282987,0.00694039992234518,0.128106192972238,0,0,0,0,0
"P_00668",0.672660648417783,0.124530835436485,0,0.0701562803339157,0.0315068271533036,0,0,0
"P_00672",0.611475118100045,0.246117258784702,0,0.00955316119847279,0.0566880217433508,0,0,0
"P_00678",0.555134925257232,0.39784346081667,0,0.0350255613796674,0.00553290623179965,0,0,0
"P_00679",0.839181712288876,0.128178994370025,0,0.0195593088720637,0,0,0,0
"P_00683",0.570374684527276,0.113125283116547,0,0.0338041157056882,0.050912444185595,0,0,0
"P_00684",0.342053322979357,0.48567430272439,0,0.0516809033844561,0.0634100174723355,0,0,0
"P_00688",0.40674949847926,0.250558144049699,0,0.0304876075842878,0.089092732802692,0,0,0
"P_00691",0.735431631398434,0.188798291593865,0,0.0633938393839384,0,0,0,0
"P_00692",0.711221122112211,0.231265773636187,0,0.0575131042516016,0,0,0,0
"P_00701",0.349608490260791,0.297773895036562,0,0.0590581116935223,0.133841325309002,0,0,0
"P_00704",0.507207338380897,0.288697987445803,0.115689510127483,0.0102326409111499,0.0497880670419983,0,0,0
"P_00709",0.65326312042969,0.320706335339416,0.0226331456675079,0.00339739856338575,0,0,0,0
"P_00721",0.885321620397334,0.114362906878923,0,0,0.000315472723742963,0,0,0
"P_00724",0.796924545395716,0.188377661295541,0,0.0146977933087426,0,0,0,0
"P_00726",0.192139066847861,0.429196596130201,0,0.13694751828124,0.0791189413058953,0,0,0
"P_00730",0.311169352229341,0.273854591341487,0.00256422701093639,0.0212903643305507,0.140717012877758,0,0,0
"P_00733",0.297684915550379,0.474511421730408,0.0128454021872776,0.109663172199573,0.0137918203585064,0,0,0
"P_00741",0.632603701546625,0.310910502814987,0,0.0174480683362454,0,0,0,0
"P_00744",0.964303047951854,0.0335938005565262,0,0.00210315149161975,0,0,0,0
"P_00746",1,0,0,0,0,0,0,0
"P_00747",0.843622597553873,0,0,0,0.0668478612567139,0,0,0
"P_00749",0.903101339545719,0.0143014301430143,0,0,0.000380185077331263,0.0401944606225328,0,0
"P_00751",0.908011389374232,0,0,0,0.00888177052999418,0,0,0
"P_00753",0.910915356241506,0,0,0.000404452209926875,0,0,0,0
"P_00754",0.999644082055264,0,0,0.00035591794473565,0,0,0,0
"P_00755",1,0,0,0,0,0,0,0
"P_00757",0.833300977156539,0,0,0.126189089497185,0,0,0,0
"P_00758",0.64413867857374,0.0300427101533683,0.00603442697210898,0.164199508186113,0.0539862809810393,0,0,0
"P_00764",0.696579952112858,0,0.0939299812334175,0.209490066653724,0,0,0,0
"P_00766",0.932084384909079,0.0154338963308096,0.0111143467287905,0.0413673720313208,0,0,0,0
"P_00767",0.720062447421213,0,0.0329143208438491,0.234719795508963,0,0,0,0
"P_00768",0.889002135507668,0,0.00694039992234518,0.042394680644535,0,0,0,0
"P_00772",0.719463858150521,0.0904678703164434,0,0.0170597942147156,0.0642350999805863,0,0,0
"P_00776",1,0,0,0,0,0,0,0
"P_00777",1,0,0,0,0,0,0,0
"P_00779",1,0,0,0,0,0,0,0
"P_00781",0.864290105481136,0.0877418624215363,0.00395554261308484,0.0440124894842425,0,0,0,0
"P_00785",0.987081796414936,0,0,0,0.0009059729502362,0,0,0
"P_00789",1,0,0,0,0,0,0,0
"P_00790",1,0,0,0,0,0,0,0
"P_00791",0.947202808516146,0,0,0.0527971914838543,0,0,0,0
"P_00794",0.788091309130913,0,0.0700753898919304,0.141833300977157,0,0,0,0
"P_00796",0.949856015013266,0,0,0,0.0159111499385233,0,0,0
"P_00797",0.911441144114411,0,0,0,0.0871270950624474,0,0,0
"P_00799",1,0,0,0,0,0,0,0
"P_00800",0.994483271856597,0,0,0.00551672814340258,0,0,0,0
"P_00804",0.981929075260467,0,0,0.0180709247395328,0,0,0,0
"P_00805",0.965200931857892,0.0247767423801204,0,0.010022325761988,0,0,0,0
"P_00809",1,0,0,0,0,0,0,0
"P_00812",0.99021225651977,0,0,0.00922151038633275,0.000566233093897625,0,0,0
"P_00818",0.77372516663431,0.133509674496861,0.0207726655018443,0.0120769429884165,0,0,0,0
"P_00820",0.634245777518928,0.0764172005435838,0,0.0282550313854915,0.0703746845272763,0,0,0
"P_00821",0.946005629974762,0,0,0.0275431954960202,0,0,0,0
"P_00822",0.913188377661296,0.0547385620915033,0,0.0320730602472012,0,0,0,0
"P_00825",0.587046204620462,0.331812593024008,0.00911635281175176,0.0720248495437779,0,0,0,0
"P_00830",0.929487801721349,0,0.0234501391315602,0.0438021743350806,0.00325988481201061,0,0,0
"P_00832",0.898353070601178,0,0.0217595288940659,0,0,0,0,0
"P_00834",0.93263443991458,0.0563482818870122,0,0,0,0,0,0
"P_00838",0.869289134795832,0.0247767423801204,0,0.0499174917491749,0.0317980327444509,0,0,0
"P_00839",0.868739079790332,0,0,0.0401782825341358,0.0506616838154404,0,0,0
"P_00841",0.723807674885136,0.0681016631074872,0.0150779783860739,0.128551090403158,0.0237817899437003,0,0,0
"P_00842",0.903796997346794,0.0555636445997541,0,0.0144793891153821,0,0,0,0
"P_00845",0.505646152850579,0.0362874522746392,0.131382255872646,0.0273490584352553,0.0274865721866304,0,0,0
"P_00849",0.787144890959684,0.055337151362195,0,0.113529735326474,0.0367323497055588,0,0,0
"P_00851",0.781789943700252,0.0405503785672685,0.0761907073060247,0.0535090273733256,0,0,0,0
"P_00852",0.602132272050734,0,0.0339092732802692,0.164628227528635,0,0.00406070018766583,0,0
"P_00855",0.961552772924351,0,0,0.00800815375655213,0.0204733708664984,0,0,0
"P_00856",0.880759399469359,0.0855901766647253,0,0.00389891930369508,0,0,0,0
"P_00860",0.882514722060441,0.0990503462110917,0,0.018434931728467,0,0,0,0
"P_00861",0.767723095838996,0.170792079207921,0,0.0153610949330227,0.00787064000517699,0,0,0
"P_00863",0.706561832653854,0,0,0.0437212838930952,0,0,0,0
"P_00865",0.661408787937617,0.235140425807287,0.00513654306607131,0.0758752345822818,0,0,0,0
"P_00866",0.81565068271533,0.166779913285446,0,0,0.0175694039992235,0,0,0
"P_00867",0.900464311136996,0,0,0.00335695334239306,0.0689510127483337,0,0,0
"P_00873",0.666561509092086,0.170169222804633,0.0154015401540154,0.126585452662913,0,0.0212822752863522,0,0
"P_00874",0.686314955024914,0.0203439461593218,0.0655859703617421,0.151297482689445,0.0764576457645765,0,0,0
"P_00876",0.56239079790332,0.240115187989387,0.00421439202743804,0.0422976121141526,0.060724454798421,0,0,0
"P_00878",0.839181712288876,0.00346211091697405,0,0.136826182618262,0,0,0,0
"P_00879",0.740107098945189,0.116935222934058,0,0.142957678120753,0,0,0,0
"P_00883",0.630063741668284,0.11277745421601,0,0.0207645764576458,0.0520529994175888,0,0,0
"P_00884",0.389034491684463,0.250339739856339,0.0240972626674432,0.334926875040445,0,0,0,0
"P_00885",0.771249919109558,0.10143661424966,0.0569226040251084,0.0376625897883906,0,0.00355109040315796,0,0
"P_00893",0.840330356565068,0.0774606872451951,0.0191144114411441,0.0527810133954572,0,0,0,0
"P_00894",0.809219892577493,0.172668737461981,0.0181113699605255,0,0,0,0,0
"P_00903",0.666464440561703,0.0623503526823271,0.0223257619879635,0.0622451951077461,0.0253106192972238,0,0,0
"P_00909",0.764180094480036,0.184074289781919,0.0161699993528765,0.013363101015984,0,0,0,0
"P_00911",1,0,0,0,0,0,0,0
"P_00913",0.957621497443862,0.000889794861839125,0,0,0.0145036562479777,0,0,0
"P_00914",1,0,0,0,0,0,0,0
"P_00916",0.976913867857374,0.0013589594253543,0,0,0,0,0,0
"P_00920",0.738845208050217,0.000622856403287388,0,0.00777357147479454,0.113901831359607,0,0,0
"P_00921",0.626480295088332,0.309721413317802,0,0.0579418235941241,0,0,0,0
"P_00922",0.855901766647253,0,0,0.00978774348023038,0,0,0,0
"P_00925",0.937067236135378,0.0596809680968097,0,0.00325179576781208,0,0,0,0
"P_00926",1,0,0,0,0,0,0,0
"P_00927",0.926567656765677,0,0,0,0.00714262602730861,0,0,0
"P_00928",0.873349834983498,0.00283925451368666,0,0.0221963372807869,0,0,0,0
"P_00931",0.867768394486507,0.121044457386915,0.0111871481265774,0,0,0,0,0
"P_00932",0.844544748592506,0.0960007765482431,0.00201417200543584,0.0391995081861127,0,0,0,0
"P_00933",0.633509674496861,0,0,0.00404452209926875,0,0,0,0
"P_00937",0.951635604736944,0.00378567268491555,0,0,0.0320568821588041,0,0,0
"P_00938",0.933467611467029,0,0,0,0,0,0,0
"P_00944",0.368278004271015,0.249207273668543,0,0,0.0710460751957549,0,0,0
"P_00945",0.640304471623633,0,0,0,0.0471429495890766,0.00521743350805669,0,0
"P_00961",0.842320261437909,0.0975619620785608,0.0116320455574969,0.0046592894583576,0.00482107034232835,0,0,0
"P_00964",0.930240082831812,0,0,0,0,0,0,0
"P_00966",0.791860803727432,0,0,0,0.0168737461981492,0,0,0
"P_00970",1,0,0,0,0,0,0,0
"P_00973",0.618229470005824,0,0,0,0,0,0,0
"P_00974",0.800710218080632,0.183831618455963,0,0,0,0,0,0
"P_00978",0.829555749692616,0.0990827023878858,0.0324936905455251,0.00753090014883841,0.0125784637287258,0,0,0
"P_00979",0.775302530253025,0.219269721089756,0.00542774865721866,0,0,0,0,0
"P_00980",0.961973403222675,0,0,0.0374360965508316,0,0,0,0
"P_00981",0.711714553808322,0.237882611790591,0,0.00443279622079855,0,0,0,0
"P_00982",0.614977674238012,0,0,3.235617679415e-05,0.0027179188507086,0,0,0
"P_00983",0.808774995146573,0,0,0,0,0,0,0
"P_00985",0.952363618714813,0,0,0,0,0,0,0
"P_00986",0.765644211479972,0.0826538536206562,0.00206270627062706,0.00242671325956125,0,0,0,0
"P_00992",0.977836018896007,0,0.00759561250242671,0,0.014568368601566,0,0,0
"P_00993",0.930960007765482,0.0207483983692487,0.0374765417718242,0,0,0,0,0
"P_00994",0.989516598718695,0,0,0.00477253607713713,0,0,0,0
"P_00995",0.786424966026014,0.20957095709571,0,0.00400407687827606,0,0,0,0
"P_00999",0.924618197113829,0.0587911732349706,0,0.00972303112664208,0,0,0,0
"P_01000",0.6532064971203,0,0,0,0,0,0,0
"P_01007",0.996117258784702,0.00128615802756746,0,0,0,0,0,0
"P_01014",0.764511745292176,0.147592700446515,0,0.0299375525787873,0,0,0,0
"P_01016",0.531288422959943,0,0,0.0173590888500615,0,0,0,0
"P_01019",0.390086067430272,0.102560991393257,0,0,0,0,0,0
"P_01026",0.295978127224487,0,0,0.183144049699088,0,0,0,0
"P_01029",0.488554002459069,0,0,0,0,0,0,0
"P_01037",0.90386979874458,0,0,0,0,0,0,0
"P_01041",0.999927198602213,7.28013977868375e-05,0,0,0,0,0,0
"P_01047",0.970030091244419,0,0,0.0299699087555814,0,0,0,0
