"","BC","AG","UB","PT","RC","AC","ZH","LT"
"P_00153",NA,NA,NA,NA,NA,NA,NA,NA
"P_00160",1,0,0,0,0,0,0,0
"P_00161",0.800121545547595,0,0,0.151132292732856,0,0,0,0
"P_00169",0.282977226202661,0.0852737973387922,0.0744626407369498,0.469965455475947,0,0.0873208802456499,0,0
"P_00172",0.959442169907881,0.0140417093142272,0,0.0206307574206755,0,0,0,0
"P_00177",0.8805335209826,0,0,0,0,0,0,0
"P_00185",0.937947799385875,0,0,0,0,0,0,0
"P_00187",0.962001023541453,0,0,0,0,0,0,0
"P_00190",1,0,0,0,0,0,0,0
"P_00192",0.993187052200614,0,0,0,0,0,0,0
"P_00200",0.944376919140225,0,0,0.025460593654043,0.0301624872057318,0,0,0
"P_00201",1,0,0,0,0,0,0,0
"P_00203",0.982375895598772,0,0,0,0,0,0,0
"P_00204",0.916069600818833,0,0,0,0.0563907369498465,0,0,0
"P_00207",0.978377686796315,0,0,0.0216223132036848,0,0,0,0
"P_00211",NA,NA,NA,NA,NA,NA,NA,NA
"P_00212",0.99996801432958,0,0,3.1985670419652e-05,0,0,0,0
"P_00216",0.890161207778915,0,0,0,0,0,0,0
"P_00219",0.942169907881269,0,0,0.0578300921187308,0,0,0,0
"P_00221",0.865532241555783,0.0411975435005118,0,0.0524245138178096,0,0,0,0
"P_00227",0.868954708290686,0,0,0.0282113613101331,0.0514329580348004,0,0,0
"P_00231",1,0,0,0,0,0,0,0
"P_00234",0.441658137154555,0,0,0.558341862845445,0,0,0,0
"P_00236",NA,NA,NA,NA,NA,NA,NA,NA
"P_00237",0.872409160696008,0,0,0,0.0913510747185261,0,0,0
"P_00242",1,0,0,0,0,0,0,0
"P_00244",1,0,0,0,0,0,0,0
"P_00245",0.885523285568066,0,0,0.0460273797338792,0,0,0,0
"P_00246",0.837672722620266,0,0,0.00978761514841351,0.000831627430910952,0,0,0
"P_00249",0.679151740020471,0,0.0542157113613101,0.0602290174002047,0.0383188331627431,0,0,0
"P_00250",0.542221084953941,0.419268167860798,0.000127942681678608,0.0383828045035824,0,0,0,0
"P_00254",0.764585465711361,0,0,0.132292732855681,0,0,0,0
"P_00258",0.962928607983623,0,0,0.0163126919140225,0.0185836745138178,0,0,0
"P_00260",0.907785312180143,0,0,0.000255885363357216,0,0,0,0
"P_00262",0.801081115660184,0,0,0,0.0112909416581372,0,0,0
"P_00264",NA,NA,NA,NA,NA,NA,NA,NA
"P_00267",0.868059109518936,0.0750063971340839,0,0.0569344933469806,0,0,0,0
"P_00270",1,0,0,0,0,0,0,0
"P_00273",1,0,0,0,0,0,0,0
"P_00274",1,0,0,0,0,0,0,0
"P_00275",1,0,0,0,0,0,0,0
"P_00279",0.896366427840327,0,0,0,0,0,0,0
"P_00283",NA,NA,NA,NA,NA,NA,NA,NA
"P_00284",1,0,0,0,0,0,0,0
"P_00285",0.897773797338792,0,0,0,0,0,0,0
"P_00289",1,0,0,0,0,0,0,0
"P_00290",0.920771494370522,0,0,0,0.079228505629478,0,0,0
"P_00293",0.65164406345957,0,0.0125703684749232,0.335785568065507,0,0,0,0
"P_00295",0.995202149437052,0,0,0,0,0,0,0
"P_00297",0.9246417604913,0,0,0,0.0753582395087001,0,0,0
"P_00299",0.759947543500512,0,0,0.000287871033776868,0.0854657113613101,0,0,0
"P_00302",0.834378198567042,0,0,0,0.0141696519959058,0,0,0
"P_00306",1,0,0,0,0,0,0,0
"P_00311",NA,NA,NA,NA,NA,NA,NA,NA
"P_00313",NA,NA,NA,NA,NA,NA,NA,NA
"P_00314",0.864188843398158,0,0,0.135811156601842,0,0,0,0
"P_00315",0.85203428863869,0,0,0.14796571136131,0,0,0,0
"P_00317",0.772421954964176,0,0.0437244114636643,0.132964431934493,0,0,0,0
"P_00318",0.877686796315251,0,0.122313203684749,0,0,0,0,0
"P_00323",1,0,0,0,0,0,0,0
"P_00324",0.911975435005118,0,0,0.0253966223132037,0,0,0,0
"P_00325",0.778307318321392,0,0,0,0.0359838792221085,0,0,0
"P_00331",0.953172978505629,0,0.0468270214943705,0,0,0,0,0
"P_00332",0.906377942681679,0.0936220573183214,0,0,0,0,0,0
"P_00333",0.996737461617196,0.0032625383828045,0,0,0,0,0,0
"P_00336",1,0,0,0,0,0,0,0
"P_00338",0.969133828045036,0,0,0,0.0308661719549642,0,0,0
"P_00339",0.966766888433982,0,0,0.0332331115660184,0,0,0,0
"P_00341",1,0,0,0,0,0,0,0
"P_00343",0.998048874104401,0,0,0.00195112589559877,0,0,0,0
"P_00346",0.817041965199591,0,0,0.0785568065506653,0.104401228249744,0,0,0
"P_00349",NA,NA,NA,NA,NA,NA,NA,NA
"P_00350",0.362525588536336,0.637474411463664,0,0,0,0,0,0
"P_00351",1,0,0,0,0,0,0,0
"P_00353",0.90628198567042,0,0,0.00118346980552712,0,0,0,0
"P_00356",0.698151228249744,0.301848771750256,0,0,0,0,0,0
"P_00358",0.825454196519959,0.00863613101330604,0.00415813715455476,0,0,0,0,0
"P_01685",0.949206755373593,0.0507932446264074,0,0,0,0,0,0
"P_00362",0.710081883316274,0.289918116683726,0,0,0,0,0,0
"P_00366",0.602578045035824,0.397421954964176,0,0,0,0,0,0
"P_00368",1,0,0,0,0,0,0,0
"P_00371",NA,NA,NA,NA,NA,NA,NA,NA
"P_00374",NA,NA,NA,NA,NA,NA,NA,NA
"P_00375",0.975882804503582,0,0,0,0,0,0,0
"P_00378",0.930239252814739,0,0,0.069760747185261,0,0,0,0
"P_00379",0.870266120777891,0,0.0631716990788127,0.0665621801432958,0,0,0,0
"P_00387",0.872313203684749,0.0255245649948823,0,0,0,0,0,0
"P_00391",0.452661207778915,0.258028403275333,0,0.0429567553735926,0,0,0,0
"P_00399",0.479561156601842,0,0,0,0,0,0,0
"P_00404",0.692617707267144,0.0636834698055271,0,0,0,0,0,0
"P_00407",0.612205731832139,0.151036335721597,0,0.000991555783009212,0,0,0,0
"P_00412",0.521270470829069,0.284448567041965,0,0,0,0,0,0
"P_00414",0.983111566018424,0,0,0,0,0,0,0
"P_00422",1,0,0,0,0,0,0,0
"P_00424",NA,NA,NA,NA,NA,NA,NA,NA
"P_00427",0.997856960081883,0,0,0,0.00214303991811668,0,0,0
"P_00428",1,0,0,0,0,0,0,0
"P_00429",0.995106192425793,0,0,0.00489380757420676,0,0,0,0
"P_00433",1,0,0,0,0,0,0,0
"P_00434",0.540909672466735,0,0,0,0.168372569089048,0,0,0
"P_00435",0.935388945752303,0,0,0,0.064611054247697,0,0,0
"P_00439",0.970221340839304,0,0,0,0.029778659160696,0,0,0
"P_00440",1,0,0,0,0,0,0,0
"P_00443",1,0,0,0,0,0,0,0
"P_00445",1,0,0,0,0,0,0,0
"P_00448",1,0,0,0,0,0,0,0
"P_00450",NA,NA,NA,NA,NA,NA,NA,NA
"P_00452",1,0,0,0,0,0,0,0
"P_00453",NA,NA,NA,NA,NA,NA,NA,NA
"P_00458",1,0,0,0,0,0,0,0
"P_00460",0.923650204708291,0,0,0,0,0,0,0
"P_00464",1,0,0,0,0,0,0,0
"P_00466",0.90439483111566,0,0,0,0.0459953940634596,0.0496097748208802,0,0
"P_00468",NA,NA,NA,NA,NA,NA,NA,NA
"P_00473",1,0,0,0,0,0,0,0
"P_00475",0.987461617195496,0,0,0,0,0,0,0
"P_00478",0.992099539406346,0,0,0,0,0,0,0
"P_00480",0.852769959058342,0,0,0.147230040941658,0,0,0,0
"P_00481",1,0,0,0,0,0,0,0
"P_00484",0.922018935516888,0,0,0.0779810644831116,0,0,0,0
"P_00486",0.672018935516888,0,0,0,0,0.327981064483112,0,0
"P_00488",0.714463920163767,0,0.0744626407369498,0,0,0.211073439099284,0,0
"P_00492",0.885587256908905,0.114412743091095,0,0,0,0,0,0
"P_00496",1,0,0,0,0,0,0,0
"P_00499",1,0,0,0,0,0,0,0
"P_00500",1,0,0,0,0,0,0,0
"P_00505",0.918468526100307,0,0,0,0.0815314738996929,0,0,0
"P_00507",0.921219293756397,0,0,0,0.0787807062436029,0,0,0
"P_00509",0.730872569089048,0,0,0,0.269127430910952,0,0,0
"P_00512",1,0,0,0,0,0,0,0
"P_00516",0.843142272262027,0.0846980552712385,0.00774053224155578,0.00431806550665302,0,0.0601010747185261,0,0
"P_00518",NA,NA,NA,NA,NA,NA,NA,NA
"P_00520",0.726874360286592,0.226586489252815,0,0,0.0465391504605937,0,0,0
"P_00521",0.787775076765609,0.178991811668373,0,0.0317937563971341,0.00143935516888434,0,0,0
"P_00522",0.994178607983623,0,0,0,0.00582139201637666,0,0,0
"P_00524",1,0,0,0,0,0,0,0
"P_00534",0.934813203684749,0,0,0,0.0651867963152508,0,0,0
"P_00535",1,0,0,0,0,0,0,0
"P_00539",1,0,0,0,0,0,0,0
"P_00541",0.407337512794268,0.0141056806550665,0.0259403787103378,0,0,0,0,0
"P_00543",1,0,0,0,0,0,0,0
"P_00546",0.985798362333674,0,0,0,0,0,0,0
"P_00551",1,0,0,0,0,0,0,0
"P_00553",NA,NA,NA,NA,NA,NA,NA,NA
"P_00557",0.976874360286592,0,0,0,0,0,0,0
"P_00559",0.822191658137155,0.00307062436028659,0.0284992323439099,0.146238485158649,0,0,0,0
"P_00562",0.829548362333674,0,0,0,0,0,0,0
"P_00565",1,0,0,0,0,0,0,0
"P_00569",1,0,0,0,0,0,0,0
"P_00571",0.875095957011259,0.0745905834186285,0,3.1985670419652e-05,0,0,0,0
"P_00573",0.887186540429887,0,0,0,0,0,0,0
"P_00575",0.914982088024565,0,0,0,0.034192681678608,0,0,0
"P_00577",0.841447031729785,0.158552968270215,0,0,0,0,0,0
"P_00583",1,0,0,0,0,0,0,0
"P_00589",1,0,0,0,0,0,0,0
"P_00593",0.860062691914023,0.0447799385875128,0,0,0.0951573694984647,0,0,0
"P_00598",0.989028915046059,0,0,0,0,0,0,0
"P_00599",0.980072927328557,0,0,0,0.0199270726714432,0,0,0
"P_00603",0.727514073694985,0,0,0.0122505117707267,0.000671699078812692,0,0,0
"P_00607",0.880373592630502,0,0,0,0,0,0,0
"P_00611",1,0,0,0,0,0,0,0
"P_00615",0.810900716479017,0.189099283520983,0,0,0,0,0,0
"P_01879",0.96596724667349,0,0,0,0,0,0,0
"P_00618",0.741331883316274,0.258668116683726,0,0,0,0,0,0
"P_00620",0.630853377686796,0.158520982599795,0,0.140257164790174,0.0703684749232344,0,0,0
"P_00622",0.863005373592631,0.13699462640737,0,0,0,0,0,0
"P_00625",0.749424257932446,0.0190314738996929,0,0.0207267144319345,0.0673938075742068,0,0,0
"P_00628",0.663894575230297,0,0,0.051560900716479,0.00435005117707267,0,0,0
"P_00629",0.918564483111566,0,0,0.0781729785056295,0,0,0,0
"P_00630",0.56438715455476,0.209346212896622,0,0.0894959058341863,0,0,0,0
"P_00632",0.974763306038895,0,0,0,0,0,0,0
"P_00635",0.796731064483112,0,0,0,0,0,0,0
"P_00645",0.870617963152508,0,0.000927584442169908,0,0.0297466734902764,0,0,0
"P_00649",0.69300153531218,0.259339815762538,0,0,0,0,0,0
"P_00653",0.526260235414534,0.166645342886387,0,0,0.014617451381781,0,0,0
"P_00656",0.244882292732856,0.110638433981576,0,0,0.352194216990788,0,0,0
"P_00661",0.28675153531218,0.388242067553736,0.000703684749232344,0,0.0613805015353122,0,0,0
"P_00665",0.999328300921187,0,0.000671699078812692,0,0,0,0,0
"P_00668",0.821328045035824,0.0484263050153531,0,0.0375191914022518,0.0603569600818833,0,0,0
"P_00672",0.765577021494371,0.167093142272262,0,0,0.00780450358239509,0,0,0
"P_00678",0.72700230296827,0.223963664278403,0,0.0490340327533265,0,0,0,0
"P_00679",0.896718270214944,0.103281729785056,0,0,0,0,0,0
"P_00683",0.731992067553736,0.00908393039918117,0,0.0340327533265097,0.0715519447287615,0,0,0
"P_00684",0.320240532241556,0.393007932446264,0,0.102546059365404,0.0786527635619243,0,0,0
"P_00688",0.302072671443193,0.289214431934493,0,0.0355360798362334,0.140481064483112,0,0,0
"P_00691",0.781729785056295,0.0563907369498465,0,0.112941402251791,0,0,0,0
"P_00692",0.996737461617195,0.0032625383828045,0,0,0,0,0,0
"P_00701",0.620138178096213,0.174066018423746,0,0.0143295803480041,0.0110990276356192,0,0,0
"P_00704",0.760299385875128,0.157529426816786,0,0.0185836745138178,0.0295547594677584,0,0,0
"P_00709",0.819025076765609,0.180974923234391,0,0,0,0,0,0
"P_00721",0.950262282497441,0.0497377175025589,0,0,0,0,0,0
"P_00724",0.577917093142272,0.0769575230296827,0,0.345125383828045,0,0,0,0
"P_00726",0.338696264073695,0.276899948822927,0,0.0752302968270215,0.143487717502559,0,0,0
"P_00730",0.303032241555783,0.197991299897646,0,0,0.191658137154555,0,0,0
"P_00733",0.403115404298874,0.37589559877175,0,0.189131269191402,0,0,0,0
"P_00741",0.478697543500512,0.472780194472876,0,0,0,0,0,0
"P_00744",0.968494114636643,0.0315058853633572,0,0,0,0,0,0
"P_00746",1,0,0,0,0,0,0,0
"P_00747",0.895118986693961,0,0,0,0.0736310133060389,0,0,0
"P_00749",0.963152507676561,0,0,0,0,0,0,0
"P_00751",0.782369498464688,0,0,0,0.0351202661207779,0,0,0
"P_00753",0.958226714431934,0,0,0,0,0,0,0
"P_00754",NA,NA,NA,NA,NA,NA,NA,NA
"P_00755",1,0,0,0,0,0,0,0
"P_00757",0.814930910951894,0,0,0.163670675537359,0,0,0,0
"P_00758",0.737973387922211,0.00956371545547595,0,0.0364956499488229,0.0909352610030706,0,0,0
"P_00764",0.768487717502559,0,0.00588536335721597,0.225626919140225,0,0,0,0
"P_00766",0.681710593654043,0,0,0.318289406345957,0,0,0,0
"P_00767",0.804727482088025,0,0.0543436540429887,0.140928863868987,0,0,0,0
"P_00768",0.904170931422723,0,0,0.0958290685772774,0,0,0,0
"P_00772",0.796539150460594,0,0,0,0.114220829068577,0,0,0
"P_00776",NA,NA,NA,NA,NA,NA,NA,NA
"P_00777",NA,NA,NA,NA,NA,NA,NA,NA
"P_00779",NA,NA,NA,NA,NA,NA,NA,NA
"P_00781",0.809365404298874,0.0142975946775844,0,0.176337001023541,0,0,0,0
"P_00785",NA,NA,NA,NA,NA,NA,NA,NA
"P_00789",NA,NA,NA,NA,NA,NA,NA,NA
"P_00790",NA,NA,NA,NA,NA,NA,NA,NA
"P_00791",0.976810388945752,0,0,0.0231896110542477,0,0,0,0
"P_00794",0.81525076765609,0,0.0888881780962129,0.095861054247697,0,0,0,0
"P_00796",0.922914534288639,0,0,0,0.0274437052200614,0,0,0
"P_00797",0.850403019447288,0,0,0,0.149596980552712,0,0,0
"P_00799",1,0,0,0,0,0,0,0
"P_00800",NA,NA,NA,NA,NA,NA,NA,NA
"P_00804",1,0,0,0,0,0,0,0
"P_00805",0.912519191402252,0.0510171443193449,0,0.0364636642784033,0,0,0,0
"P_00809",NA,NA,NA,NA,NA,NA,NA,NA
"P_00812",1,0,0,0,0,0,0,0
"P_00818",0.834474155578301,0,0.00460593654042989,0.0417732855680655,0,0,0,0
"P_00820",0.35296187308086,0,0,0.0525524564994882,0.0208866427840328,0,0,0
"P_00821",0.911047850562948,0,0,0.0290749744114637,0,0,0,0
"P_00822",0.959506141248721,0.00287871033776868,0,0.0376151484135107,0,0,0,0
"P_00825",0.370298106448311,0.411271750255885,0.0360478505629478,0.182382292732856,0,0,0,0
"P_00830",NA,NA,NA,NA,NA,NA,NA,NA
"P_00832",0.875575742067554,0,0.0229657113613101,0,0,0,0,0
"P_00834",NA,NA,NA,NA,NA,NA,NA,NA
"P_00838",0.922210849539406,0,0,0.00991555783009212,0.0549833674513818,0,0,0
"P_00839",0.969997441146366,0,0,0,0.0205667860798362,0,0,0
"P_00841",0.862749488229273,0,0.0252366939611054,0.112013817809621,0,0,0,0
"P_00842",0.966095189355169,0.0141376663254862,0,0.0197671443193449,0,0,0,0
"P_00845",0.49171571136131,0.143487717502559,0,0.032625383828045,0.0117707267144319,0,0,0
"P_00849",0.903243346980553,0,0,0.0489060900716479,0.0478505629477994,0,0,0
"P_00851",0.765417093142272,0,0.0918308597748209,0.0270598771750256,0,0,0,0
"P_00852",0.544396110542477,0,0.0142016376663255,0.129893807574207,0,0,0,0
"P_00855",0.972204452405322,0,0,0,0,0,0,0
"P_00856",0.972588280450358,0.00316658137154555,0,0.00310261003070624,0,0,0,0
"P_00860",0.949398669396111,0,0,0.0506013306038895,0,0,0,0
"P_00861",0.862237717502559,0.118378966223132,0,0,0,0,0,0
"P_00863",0.443449334698055,0,0,0.0497377175025589,0,0,0,0
"P_00865",0.8235670419652,0.0354721084953941,0.020310900716479,0.0694728761514841,0,0,0,0
"P_00866",0.989636642784033,0.0103633572159672,0,0,0,0,0,0
"P_00867",1,0,0,0,0,0,0,0
"P_00873",0.835785568065507,0.137986182190379,0,0.0262282497441146,0,0,0,0
"P_00874",0.772453940634596,0,0.00063971340839304,0.122888945752303,0.104017400204708,0,0,0
"P_00876",0.535024309109519,0.209282241555783,0,0.0782049641760491,0.0760939099283521,0,0,0
"P_00878",0.967118730808598,0,0,0.00569344933469806,0,0,0,0
"P_00879",0.853985414534289,0.0721916581371546,0,0.0738229273285568,0,0,0,0
"P_00883",0.527699590583419,0.178607983623337,0,0,0.126471340839304,0,0,0
"P_00884",0.629222108495394,0.0706243602865916,0,0.300153531218014,0,0,0,0
"P_00885",0.832491044012282,0.123464687819857,0.0202469293756397,0.013146110542477,0,0.0106512282497441,0,0
"P_00893",0.884371801432958,0.109454964176049,0,0.00617323439099283,0,0,0,0
"P_00894",0.992451381780962,0.00754861821903787,0,0,0,0,0,0
"P_00903",0.806262794268168,0,0.0475307062436029,0.044396110542477,0,0,0,0
"P_00909",0.794939866939611,0.127207011258956,0.0268679631525077,0.0095317297850563,0,0,0,0
"P_00911",1,0,0,0,0,0,0,0
"P_00913",1,0,0,0,0,0,0,0
"P_00914",1,0,0,0,0,0,0,0
"P_00916",0.930559109518936,0,0,0,0,0,0,0
"P_00920",0.890065250767656,0,0,0,0.0397262026612078,0,0,0
"P_00921",0.59007164790174,0.355648669396111,0,0.0542796827021494,0,0,0,0
"P_00922",0.888274053224156,0,0,0,0,0,0,0
"P_00925",1,0,0,0,0,0,0,0
"P_00926",1,0,0,0,0,0,0,0
"P_00927",0.857823694984647,0,0,0,0.0282433469805527,0,0,0
"P_00928",0.886738741044012,0,0,0,0,0,0,0
"P_00931",0.978793500511771,0.0212064994882293,0,0,0,0,0,0
"P_00932",0.895534800409417,0.0369114636642784,0,0,0,0,0,0
"P_00933",0.793468526100307,0,0,0,0,0,0,0
"P_00937",0.970253326509724,0,0,0,0.0297466734902764,0,0,0
"P_00938",0.914054503582395,0,0,0,0,0,0,0
"P_00944",0.506013306038895,0.226426560900716,0,0,0.207203172978506,0,0,0
"P_00945",0.783009211873081,0,0,0,0.0409736438075742,0,0,0
"P_00961",0.997984902763562,0.00201509723643808,0,0,0,0,0,0
"P_00964",1,0,0,0,0,0,0,0
"P_00966",0.974571392016377,0,0,0,0,0,0,0
"P_00970",1,0,0,0,0,0,0,0
"P_00973",0.767208290685773,0,0,0,0,0,0,0
"P_00974",1,0,0,0,0,0,0,0
"P_00978",0.934301432958035,0.00540557830092119,0.060292988741044,0,0,0,0,0
"P_00979",0.756589048106448,0.243410951893552,0,0,0,0,0,0
"P_00980",0.925377430910952,0,0,0.0746225690890481,0,0,0,0
"P_00981",0.675153531218014,0.324846468781986,0,0,0,0,0,0
"P_00982",0.719933469805527,0.00447799385875128,0,0,0,0.00281473899692938,0,0
"P_00983",0.950870010235415,0,0,0,0,0,0,0
"P_00985",0.918436540429887,0,0,0,0,0,0,0
"P_00986",0.741203940634596,0.10475307062436,0,0,0,0,0,0
"P_00992",0.203332906857728,0.796667093142272,0,0,0,0,0,0
"P_00993",0.992259467758444,0,0.00774053224155578,0,0,0,0,0
"P_00994",NA,NA,NA,NA,NA,NA,NA,NA
"P_00995",0.821424002047083,0.178575997952917,0,0,0,0,0,0
"P_00999",0.985958290685773,0,0,0.0140417093142272,0,0,0,0
"P_01000",0.884563715455476,0,0,0,0,0,0,0
"P_01007",NA,NA,NA,NA,NA,NA,NA,NA
"P_01014",0.763689866939611,0.233943193449335,0,0,0,0,0,0
"P_01016",0.531026100307062,0.159128710337769,0,0,0,0,0,0
"P_01019",0.183085977482088,0,0,0,0,0,0,0
"P_01026",0.37317681678608,0,0,0.151196264073695,0,0,0,0
"P_01029",0.400044779938588,0,0,0,0,0,0,0
"P_01037",0.954356448311157,0,0,0,0,0,0,0
"P_01041",NA,NA,NA,NA,NA,NA,NA,NA
"P_01047",0.97885747185261,0,0,0.02114252814739,0,0,0,0
"P_01050",1,0,0,0,0,0,0,0
"P_01057",0.559845189355169,0.096596724667349,0,0,0,0,0,0
"P_01058",NA,NA,NA,NA,NA,NA,NA,NA
"P_01059",NA,NA,NA,NA,NA,NA,NA,NA
"P_01062",NA,NA,NA,NA,NA,NA,NA,NA
"P_01063",0.957043244626407,0.0421571136131013,0,0,0,0,0,0
"P_01068",0.499264329580348,0.500735670419652,0,0,0,0,0,0
"P_01072",0.0884403787103378,0,0,0,0,0,0,0
"P_01074",0.75092758444217,0.220061412487206,0,0,0,0,0,0
"P_01077",NA,NA,NA,NA,NA,NA,NA,NA
"P_01079",0.856896110542477,0.0908393039918117,0,0.0469229785056295,0,0,0,0
"P_01080",1,0,0,0,0,0,0,0
"P_01082",0.947287615148414,0.0527123848515865,0,0,0,0,0,0
"P_01087",0.878486438075742,0.121513561924258,0,0,0,0,0,0
"P_01089",NA,NA,NA,NA,NA,NA,NA,NA
"P_01090",1,0,0,0,0,0,0,0
"P_01093",0.959282241555783,0.040717758444217,0,0,0,0,0,0
"P_01097",NA,NA,NA,NA,NA,NA,NA,NA
"P_01102",0.997888945752303,0.00198311156601842,0,0,0,0,0,0
"P_01103",1,0,0,0,0,0,0,0
"P_01107",0.942265864892528,0,0.042189099283521,0.0155450358239509,0,0,0,0
"P_01109",NA,NA,NA,NA,NA,NA,NA,NA
"P_01110",NA,NA,NA,NA,NA,NA,NA,NA
"P_01111",NA,NA,NA,NA,NA,NA,NA,NA
"P_01116",0.919492067553736,0,0,0.0240212384851586,0,0,0,0
"P_01119",0.799961617195496,0.134755629477994,0,0,0,0,0,0
"P_01124",0.560356960081883,0,0,0,0,0,0,0
"P_01125",0.831499488229273,0,0,0.0978441658137155,0,0,0,0
"P_01129",NA,NA,NA,NA,NA,NA,NA,NA
"P_01131",0.95774692937564,0.0422530706243603,0,0,0,0,0,0
"P_01136",0.215775332650972,0.394895087001024,0.0454516376663255,0,0.0362077789150461,0,0,0
"P_01140",0.503262538382805,0.454804247697032,0,0.0419332139201638,0,0,0,0
"P_01143",0.505821392016377,0,0,0.494178607983623,0,0,0,0
"P_01147",0.0801560900716479,0.123912487205732,0,0.189291197543501,0,0,0,0
"P_01150",1,0,0,0,0,0,0,0
"P_01151",0.907817297850563,0,0,0,0,0,0,0
"P_01152",NA,NA,NA,NA,NA,NA,NA,NA
"P_01154",0.805463152507677,0.153851074718526,0,0,0.0406857727737973,0,0,0
"P_01155",0.562851842374616,0.411271750255885,0,0.0236374104401228,0,0,0,0
"P_01158",0.73899692937564,0.012410440122825,0,0.000927584442169908,0,0,0,0
"P_01164",0.247697031729785,0.731032497441146,0,0,0.0212704708290686,0,0,0
"P_01165",0.57817297850563,0.330795803480041,0,0.0910312180143296,0,0,0,0
"P_01168",NA,NA,NA,NA,NA,NA,NA,NA
"P_01170",0.582618986693961,0.417381013306039,0,0,0,0,0,0
"P_01172",0.299993602865916,0.700006397134084,0,0,0,0,0,0
"P_01173",0.896334442169908,0.0402699590583419,0,0.0633955987717503,0,0,0,0
"P_01174",0.946487973387922,0.00735670419651996,0,0,0.0461553224155578,0,0,0
"P_01179",NA,NA,NA,NA,NA,NA,NA,NA
"P_01180",NA,NA,NA,NA,NA,NA,NA,NA
"P_01183",0.810037103377687,0.16539790174002,0,0.0245649948822927,0,0,0,0
"P_01187",0.89982088024565,0,0,0,0.10017911975435,0,0,0
"P_01188",NA,NA,NA,NA,NA,NA,NA,NA
"P_01191",0.578588792221085,0.0392144319344933,0.0191914022517912,0,0,0,0,0
"P_01192",0.890225179119754,0.109774820880246,0,0,0,0,0,0
"P_01196",NA,NA,NA,NA,NA,NA,NA,NA
"P_01197",0.986885875127943,0.0131141248720573,0,0,0,0,0,0
"P_01204",0.95592374616172,0.0440762538382804,0,0,0,0,0,0
"P_01208",0.443289406345957,0,0,0,0.17832011258956,0,0,0
