"","BC","AG","UB","PT","RC","AC","ZH","LT"
"P_00145",0.982077929514157,0,0,0,0.0179220704858427,0,0,0
"P_00147",0.934574422399725,0,0,0.0280891236508346,0.00458787826734232,0,0,0
"P_00149",0.791963697786939,0,0,0.0991117695897392,0.0304510578602308,0,0,0
"P_00151",0.868429528472043,0,0,0.0280604941452661,0.0992477597411893,0,0,0
"P_00152",0.83713747888574,0,0,0,0.138284090583756,0,0,0
"P_00153",0.968607747144207,0,0,0.00577958143662859,0.0132733545191675,0,0,0
"P_00160",1,0,0,0,0,0,0,0
"P_00161",0.761512639926708,0.0832868103867846,0.0460398236422457,0.055065275272696,0.0018466031091643,0.014414956053709,0,0
"P_00169",0.411033811446076,0.0543531163216811,0.0442433221678262,0.392567780354433,0.0116486300781586,0.0439677631767299,0,0
"P_00172",0.723761058146526,0.0968070943914799,0.0102851498754617,0.0212466718199777,0.0022509948753185,0,0,0
"P_00177",0.780483266053995,0,0,0.009655300752956,0.0227855077442813,0,0,0
"P_00185",0.937140341836296,0,0,0.00233688339202382,0.0252404878467749,0,0,0
"P_00187",0.995669787282774,0,0,0,0,0,0,0
"P_00190",0.989335509175757,0,0,0.00215079160582897,0,0,0,0
"P_00192",0.844570414268946,0.120379913538893,0.00356079475507458,0.0024335079733173,0.00824887629190644,0,0,0
"P_00200",0.967673709525037,0,0,0.0131302069913253,0.0146690429156288,0,0,0
"P_00201",0.991869220418563,0,0,0,0,0,0,0
"P_00203",0.991464828652409,0,0,0,0,0,0,0
"P_00204",0.762700764407799,0.0990902974605629,0,0.00966961550574022,0.0626807237539008,0,0,0
"P_00207",0.876817973603596,0.00625554696670389,0.0405071716911449,0.0099559105614246,0.0123357382118011,0.0408721978871425,0,0
"P_00211",1,0,0,0,0,0,0,0
"P_00212",0.986551289759226,0,0,0.00789458616049701,0,0,0,0
"P_00216",0.842931375075152,0,0,0,0.00586904864152996,0,0,0
"P_00219",0.858917375246929,0,0,0.138731426608262,0,0,0,0
"P_00221",0.897570786452518,0.0206526095794326,0,0.0270799335795471,0,0,0,0
"P_00227",0.944451601820837,0,0,0.00315640298892038,0.0424539780697987,0,0,0
"P_00231",0.985688825903977,0,0,0.00366099802456412,0.00291663087978471,0,0,0
"P_00234",0.795352715508603,0,0,0.192812562627043,0,0,0,0
"P_00236",0.851273297260156,0.100511036674397,0.00232614732743566,0.0266111254258639,0.00997738269060093,0,0,0
"P_00237",0.89834020441467,0.000694265510034642,0.00848506971284606,0.00564716997337456,0.0688145953219388,0,0,0
"P_00242",0.81342509089868,0.00725042228520713,0,0.172156374359415,0,0,0,0
"P_00244",0.956093074522603,0,0,0.0139926708465745,0.00716095508030576,0,0,0
"P_00245",0.96685418992814,0,0,0.0165550115949498,0,0,0,0
"P_00246",0.743891179249334,0.0127973889890922,0,0.165142145495147,0.0248504108334049,0,0,0
"P_00249",0.73471542271465,0,0.0355828967333734,0.15539737753729,0.0195181654212832,0,0,0
"P_00250",0.713926822983767,0.13650190386212,0.0227855077442813,0.0494002118583412,0.0111368776661227,0,0,0
"P_00254",0.817297231526812,0,0,0.15034426980446,0.000991296630307195,0,0,0
"P_00258",0.894818775229752,0,0,0.0963490223023848,0.00207921784190787,0,0,0
"P_00260",0.86780683672593,0,0,0.0349423115462796,0.00202553751896705,0,0,0
"P_00262",0.881584786280741,0.00812362220504452,0,0.00629133384866443,0.0605514042772481,0,0,0
"P_00264",0.971563743594148,0,0,0.0254838386441066,0,0,0,0
"P_00267",0.920445761401701,0.06406925477397,0,0.00852085659480661,0.00256591943657133,0,0,0
"P_00270",0.986361619284835,0,0,0,0,0,0,0
"P_00273",0.994982679149131,0,0,0,0,0,0,0
"P_00274",0.928937988490939,0,0,0,0,0,0,0
"P_00275",0.920735635145581,0,0,0.074898365255232,0,0,0,0
"P_00279",0.927570929600046,0,0,0,0,0,0,0
"P_00283",1,0,0,0,0,0,0,0
"P_00284",0.951172378253028,0,0,0.028382576082911,0,0,0,0
"P_00285",0.974394485957227,0,0,0,0,0,0,0
"P_00289",0.988959746915171,0,0,0.0110402530848292,0,0,0,0
"P_00290",0.918792407455123,0,0,0,0.0751023504824072,0,0,0
"P_00293",0.738090125683529,0,0.0579282258295399,0.170370608949583,0,0,0,0
"P_00295",0.844438002805691,0,0,0,0.0526639754931432,0,0,0
"P_00297",0.873203498525581,0,0,0.00237624896218042,0.100013599015145,0,0,0
"P_00299",0.750196827850783,0,0,0.0271479286552721,0.0741289472930803,0,0,0
"P_00302",0.7988025709296,0,0,0.0650677087806694,0.0728012539723439,0,0,0
"P_00306",0.953548627215208,0.0110545678376134,0,0.0094727876549572,0.00168556214034184,0,0,0
"P_00311",0.926540267399582,0.0512611297202897,0.00139568839646139,0.00544318474619943,0,0,0,0
"P_00313",0.881491740387643,0.00411549142546308,0.0203162128890034,0.0875132411463254,0,0,0,0
"P_00314",0.768927681868934,0.016311660797618,0,0.191939362707206,0,0,0,0
"P_00315",0.787561911305792,0,0,0.205821094219703,0,0,0,0
"P_00317",0.907451544561825,0.00423716682412895,0.0263284090583756,0.0338042886999342,0.00666351742105414,0,0,0
"P_00318",0.732614732743565,0.0981168942712359,0.153479200664205,0.00381488161699447,0,0,0,0
"P_00323",0.99631752984626,0,0,0,0,0,0,0
"P_00324",0.962792378825618,0,0,0.00333533739872312,0,0,0,0
"P_00325",0.88124123221392,0,0,0,0.0586189126513785,0,0,0
"P_00331",0.951827278192906,0,0.0259454894213977,0.0222272323856967,0,0,0,0
"P_00332",0.794311317243551,0.135378195768559,0.0285615104927138,0.0417489764951759,0,0,0,0
"P_00333",0.768090268831057,0.18427023390306,0.0207241833433537,0.0138137364367717,0,0,0,0
"P_00336",0.978341779037476,0,0,0,0.021658220962524,0,0,0
"P_00338",0.82451902430645,0.119453033296115,1.07360645881646e-05,0.0469631251968279,0.00905408113601878,0,0,0
"P_00339",0.983759912966303,0,0,0.0127687594835237,0,0,0,0
"P_00341",0.947003206504624,0,0,0.00791247960147728,0.0450843138938991,0,0,0
"P_00343",0.96268143949154,0,0,0.0367459703970912,0.000572590111368777,0,0,0
"P_00346",0.949257780068138,0,0,0.0290553694637694,0.0216868504680924,0,0,0
"P_00349",0.885260099058089,0.104121933064216,0,0.0103352515102064,0.000282716367488333,0,0,0
"P_00350",0.757139482951129,0.212549028028286,0.00568653554353116,0.0246249534770535,0,0,0,0
"P_00351",0.800037218357239,0.18343639955338,0,0,0.0165263820893813,0,0,0
"P_00353",0.6842344470211,0.151467977898022,0.00305619971943085,0.0528035443327894,0,0,0,0
"P_00356",0.648154112628475,0.330570586045979,0.0053429814767099,0,0,0,0,0
"P_00358",0.653912221935927,0.276600389361276,0.0340977411320107,0.00303472759025452,0,0,0,0
"P_01685",0.839520885224312,0.15381917604283,0,0,0,0,0,0
"P_00362",0.613859543645681,0.382862377966733,0.00327807838758625,0,0,0,0,0
"P_00366",0.33035228606602,0.660464800022904,0,0.00918291391107675,0,0,0,0
"P_00368",0.892403160697415,0.0712659967362364,0,0.0363308425663489,0,0,0,0
"P_00371",0.859676057144493,0.116844169601191,0.00198617194881044,0.0214936013055055,0,0,0,0
"P_00374",0.964027026253257,0.0359729737467434,0,0,0,0,0,0
"P_00375",0.795030633570958,0.156506770878067,0,0,0,0,0,0
"P_00378",0.97896447078359,0,0,0.0210355292164104,0,0,0,0
"P_00379",0.818982793667153,0.106426608262475,0.0288800137421627,0.0457105843282087,0,0,0,0
"P_00387",0.668327177989636,0.161649345815798,0,0.00901829425405823,0,0,0,0
"P_00391",0.514873028142804,0.36287182570357,0.00385424718715108,0.0185769704257207,0,0,0,0
"P_00399",0.564241031807381,0.0693836067451115,0.0170739213833777,0.0164154427553036,0,0,0,0
"P_00404",0.61612843196198,0.100017177703341,0.00376835867044576,0.0230467519825933,0,0,0,0
"P_00407",0.526761430330098,0.184084142116866,0.0149267084657448,0.0161577772051877,0,0,0,0
"P_00412",0.387299951329841,0.400122391136305,0.00325660625840992,0,0,0,0,0
"P_00414",0.865956654928569,0.108105013026425,0,0.00897534999570557,0,0,0,0
"P_00422",0.930040224455324,0,0,0,0,0,0,0
"P_00424",0.996092072489908,0,0,0,0,0,0,0
"P_00427",0.96554796873658,0,0,0.00169987689312606,0.025576884537204,0,0,0
"P_00428",0.966510635861319,0,0,0.00207206046551576,0.0314173036731656,0,0,0
"P_00429",0.937240545105786,0,0.00406181110252226,0.0490244495977554,0.00872484182198173,0,0,0
"P_00433",1,0,0,0,0,0,0,0
"P_00434",0.780880500443757,0,0,0,0.0188417933522288,0,0,0
"P_00435",0.921354748203498,0,0,0,0.0260099058089267,0,0,0
"P_00439",0.987531850324945,0,0,0,0.0124681496750551,0,0,0
"P_00440",0.947353917947837,0,0,0.0465766268716539,0.00606945518050903,0,0,0
"P_00443",1,0,0,0,0,0,0,0
"P_00445",0.893788113029288,0,0.0138387872541441,0.0759576569612643,0.00230825388645538,0,0,0
"P_00448",0.990724040195826,0,0,0,0.00927595980417418,0,0,0
"P_00450",1,0,0,0,0,0,0,0
"P_00452",1,0,0,0,0,0,0,0
"P_00453",1,0,0,0,0,0,0,0
"P_00458",0.979168456010765,0,0.0151271150047239,0,0,0,0,0
"P_00460",0.983334049070973,0,0,0,0,0,0,0
"P_00464",0.951326261845458,0,0.030468951301211,0,0,0,0,0
"P_00466",0.49180838271923,0,0,0,0.00949068109593747,0.498700936184832,0,0
"P_00468",0.956139597469152,0,0,0.00877136476853045,0,0,0,0
"P_00473",0.966152767041713,0,0,0.0338472329582868,0,0,0,0
"P_00475",0.826659079847691,0,0.00404391766154199,0.0207599702253142,0,0,0,0
"P_00478",0.983623922814853,0,0,0.00825245498010249,0,0,0,0
"P_00480",0.880740215866472,0,0.00214363422943686,0.117116149904091,0,0,0,0
"P_00481",0.990595207420768,0,0,0.00940479257923216,0,0,0,0
"P_00484",0.590390506455953,0,0.0954686650061553,0.248858398465459,0.00285937186864783,0,0,0
"P_00486",0.567551318388731,0,0,0,0,0.432448681611269,0,0
"P_00488",0.460995877351198,0.105929170603224,0.0361268573391738,0.00366457671276017,0.0198509834235163,0.36509419107332,0,0
"P_00492",0.75064416387529,0.178222250851728,0.0224276389246758,0,0,0,0,0
"P_00496",0.964406367202038,0,0.0151056428755475,0.0129584299579146,0.00414412093103152,0,0,0
"P_00499",0.946473560651607,0,3.57868819605485e-06,0.00934753356809528,0,0,0,0
"P_00500",0.903983795699848,0.0596996764865871,0.0200370752097111,0.0162794526038535,0,0,0,0
"P_00505",0.89340519339231,0,0,0,0.10659480660769,0,0,0
"P_00507",0.938632654814051,0,0,0,0.0613673451859486,0,0,0
"P_00509",0.814903089123651,0,0,0,0.185096910876349,0,0,0
"P_00512",0.940969538206075,0,0,0.00279137679292279,0.0241024650004294,0,0,0
"P_00516",0.811660797618025,0.042733115749091,0.0317358069226144,0.0712230524778837,0.00295241776174525,0.0232543158979644,0,0
"P_00518",0.996718342924218,0,0,0,0.0032816570757823,0,0,0
"P_00520",0.758918090984569,0.128414068539036,0.0037254144120931,0.0177216639468636,0.0319326347733975,0.00451988319161728,0,0
"P_00521",0.723825474534055,0.151507343468178,0,0.094140971685419,0.0248611468979931,0,0,0
"P_00522",0.973696641758997,0,0,0,0.0185698130493286,0,0,0
"P_00524",0.975940479257923,0,0,0.00180365885081165,0.0222558618912651,0,0,0
"P_00534",0.771504337370094,0.0826891694580435,0.0101992613587563,0.0701816542128317,0.0219123078244439,0,0,0
"P_00535",0.949043058776375,0.0175570442898451,0,0.00800552549457471,0.00194322769045779,0,0,0
"P_00539",0.776543130350139,0.170345558132211,0.0237624896218042,0.0130013742162673,0.0163474476795786,0,0,0
"P_00541",0.356401557445103,0.166183543760199,0.026421454951473,0.0614711271436342,0.00535371754129806,0,0,0
"P_00543",0.947343181883249,0,0,0,0,0,0,0
"P_00546",0.905876921755561,0,0,0.0157820149446019,0.0187630622119156,0,0,0
"P_00551",0.910700993443843,0.0404964356265567,0,0.0180866901428612,0,0,0,0
"P_00553",0.910450485270119,0.0518229837670703,0,0,0,0,0,0
"P_00557",0.936714477940966,0.00636648630078159,0,0.0474999284262361,0,0,0,0
"P_00559",0.615495004151278,0.263652695467949,0.0181117409602336,0.0692118297117009,0.0101169515302471,0,0,0
"P_00562",0.978098428240144,0,0,0,0,0,0,0
"P_00565",1,0,0,0,0,0,0,0
"P_00569",0.9804066821266,0,0,0,0,0,0,0
"P_00571",0.897692461851184,0.0278922958000515,0.00808067794669186,0.0392295800051533,0.00927953849237024,0,0,0
"P_00573",0.950510320936757,0,0,0.00499227003349652,0.00868189756362908,0,0,0
"P_00575",0.89067465429872,0,0,0.0527534426980446,0.0109257350625555,0,0,0
"P_00577",0.896232357067193,0.0850010020326949,0,0.0054217126170231,0,0,0,0
"P_00583",0.7831100231899,0,0,0.0272839188067222,0.0143362249133957,0,0,0
"P_00589",0.976040682527413,0,0,0.00737567637206905,0.00632712073062498,0,0,0
"P_00593",0.749023018122477,0.205159036903433,0.0107611154055369,0.00473102579518452,0.0240630994302728,0,0,0
"P_00598",0.978767642932807,2.14721291763291e-05,0,0.012460992298663,0,0,0,0
"P_00599",0.970071430616393,0.0109472071917318,0,0,0.0108219531048699,0,0,0
"P_00603",0.461507629763234,0,0,0.0193678605170489,0.0360016032523118,0,0,0
"P_00607",0.669719287697901,0.051737095250365,0.00649531907583956,0.0924589882332732,0.00023619342093962,0.00169629820493,0,0
"P_00611",0.949916258696212,0,0,0.0434452747001059,0,0,0,0
"P_00615",0.86027727676143,0.0863179592888431,0,0.0296458530161184,0.0237589109336082,0,0,0
"P_01879",0.972393999255633,0.0196756277019096,0,0.00412264880185519,0,0,0,0
"P_00618",0.742903461307223,0.215787740845716,0,0.0384136390964528,0,0,0,0
"P_00620",0.650365741933637,0.299668613473045,0,0.0227318274213404,0.0272338171719774,0,0,0
"P_00622",0.524650004294426,0.433400612671419,0.0173029574279252,0.0181654212831744,0.00479186349451745,0.00168914082853789,0,0
"P_00625",0.410411119699963,0.211525523204214,0.0119814480803917,0.0378804145552406,0.0755997881416588,0,0,0
"P_00628",0.560973689484383,0.0153275215437029,0,0.0591628732571788,0.0263713533167282,0,0,0
"P_00629",0.68347218643534,0.0776324830370179,0.00819877465716167,0.145226745684102,0,0,0,0
"P_00630",0.547761172664548,0.271862206189699,0.00584399782415758,0.0817801826562455,0.00303472759025452,0.000815940908700507,0,0
"P_00632",0.864546651779324,0,0,0,0,0,0,0
"P_00635",0.669973374559821,0.159169314895932,0,0.0302900168914083,0.0360660196398408,0,0,0
"P_00645",0.683121474992127,0.208680466088351,0.0718600589767815,0.00331028658135074,0.00332818002233101,0,0,0
"P_00649",0.693048756047983,0.256173237138195,0,0.005937043717255,0.0101598957885997,0,0,0
"P_00653",0.525211858341206,0.0893526868790976,0.0233008388445132,0.0502698330899825,0.0314065676085774,0,0,0
"P_00656",0.308629648715967,0.221506484583011,0.0143219101606115,0.104415385496292,0.227110710298033,0,0,0
"P_00661",0.362349337226946,0.225117380972831,0.00397592258581694,0,0.0251474419536775,0,0,0
"P_00665",0.766154198516992,0.140245211715194,0.079722436943514,0.0061195568152538,0,0,0,0
"P_00668",0.616271579489822,0.155626413581837,0,0.0637829597182857,0.0422571502190157,0,0,0
"P_00672",0.495122247988777,0.282880987145352,0.00129906381516791,0.0178433393455295,0.10398236422457,0,0,0
"P_00678",0.63541398265052,0.290399811045263,0,0.0448982221077042,0.00766912880414555,0.00189670474390907,0,0
"P_00679",0.84697887142489,0.106287039422829,0,0.0233366257264737,0.0176107246127859,0,0,0
"P_00683",0.502043430959947,0.231193993529732,0.0104927137908328,0.0292987202611011,0.0418133928827049,0,0,0
"P_00684",0.268365827822154,0.489424976380658,0,0.0590125683529445,0.0434166451945375,0,0,0
"P_00688",0.432466575052249,0.283117180566292,0,0.0402852930229895,0.0543495376334851,0,0,0
"P_00691",0.731566177102121,0.213687050874631,0.00535371754129806,0.0379448309427696,0.00597283059921555,0,0,0
"P_00692",0.654828366114117,0.252684016147041,0,0.08768143949154,0.00336038821609551,0,0,0
"P_00701",0.373858398465458,0.271457814423545,0,0.0346059148558504,0.117373815454207,0,0,0
"P_00704",0.392095393512554,0.352600990580893,0.0569405078874288,0.0182083655415271,0.061714477940966,0,0,0
"P_00709",0.650358584557245,0.310504881330699,0.0167912050158894,0.0223453290961665,0,0,0,0
"P_00721",0.780311489020585,0.199923416072604,0,0,0.0195754244324201,0,0,0
"P_00724",0.592555612814567,0.289064960348135,0.0122605857596839,0.106118841077615,0,0,0,0
"P_00726",0.185920009161442,0.395051389962495,0,0.126173809728306,0.0622942254287268,0,0,0
"P_00730",0.247559334650291,0.429889919551089,0.0289587448824759,0.0439427123593576,0.0958050616965845,0.00168556214034184,0,0
"P_00733",0.234683214520885,0.465705431017206,0.0113193907641215,0.0962595550974835,0.0489099315754817,0,0,0
"P_00741",0.498976495175928,0.428036159065533,0,0.0323477626041398,0,0,0,0
"P_00744",0.757343468178305,0.242656531821695,0,0,0,0,0,0
"P_00746",1,0,0,0,0,0,0,0
"P_00747",0.840619542500501,0,0,0,0.0853159265939477,0,0,0
"P_00749",0.806013627644651,0.0512933379140542,0.0108541612986344,0.0191960834836382,0.0207742849780984,0.0556199719430845,0,0
"P_00751",0.926465114947465,0,0,0,0.0220375619113058,0,0,0
"P_00753",0.923101148043173,0,0,0.016830570586046,0.00134916544991268,0,0,0
"P_00754",0.979168456010765,0.0108577399868304,0.000840991726072891,0.00913281227633199,0,0,0,0
"P_00755",0.997992355922013,0,0,0,0.00200764407798677,0,0,0
"P_00757",0.849773826906009,0,0,0.099752354776833,0,0,0,0
"P_00758",0.565686821838587,0.128263763634802,0.0465766268716539,0.161849752354777,0.0362664261788199,0,0,0
"P_00764",0.598464027026253,0.0818338629791864,0.0758359815625984,0.241064015574451,0,0,0,0
"P_00766",0.765023333047038,0.0709260213576112,0.0329811904148415,0.131069455180509,0,0,0,0
"P_00767",0.813965472816285,0.0155207707062899,0.025838128775516,0.141075467376678,0,0,0,0
"P_00768",0.808701222479888,0,0.0569762947693893,0.0722036130436027,0,0.0231684273812591,0,0
"P_00772",0.694147413324172,0.145140857167397,0,0.0310236479715995,0.0482371381946234,0,0,0
"P_00776",NA,NA,NA,NA,NA,NA,NA,NA
"P_00777",NA,NA,NA,NA,NA,NA,NA,NA
"P_00779",0.999838959031177,0,0,0.000161040968822468,0,0,0,0
"P_00781",0.587670703426952,0.24336869077271,0.00400097340318933,0.163256176815826,0,0.00170345558132211,0,0
"P_00785",0.947153511408858,0,0,0.00220447192876979,0.0171633885882791,0,0,0
"P_00789",0.972895015603081,0,0,0.0203734719001403,0,0,0,0
"P_00790",0.995122247988777,0,0,0.0039079275100919,0,0,0,0
"P_00791",0.945203126342008,0,0,0.0547968736579919,0,0,0,0
"P_00794",0.795506599101033,0.034512868962753,0.038946863637665,0.12620601792207,0,0.004827650376478,0,0
"P_00796",0.95078945861605,0,0,0,0.012332159523605,0,0,0
"P_00797",0.923573534885053,0,0,0,0.0632926794354261,0,0,0
"P_00799",1,0,0,0,0,0,0,0
"P_00800",0.985441896418449,0,0,0.0137743708666151,0.000783732714936013,0,0,0
"P_00804",0.953935125540382,0,0,0.0404964356265567,0,0,0,0
"P_00805",0.951397835609379,0.010961521944516,0,0.023225686392396,0.014414956053709,0,0,0
"P_00809",NA,NA,NA,NA,NA,NA,NA,NA
"P_00812",0.892106129577142,0.0144328494946892,0.00613745025623407,0.0633821466403275,0.00341406853903633,0,0,0
"P_00818",0.754244324200521,0.170452918778093,0.0230825388645538,0.0122534283832918,0.0134594463053623,0,0,0
"P_00820",0.645649030891236,0.146558017693034,0,0.0221520799335795,0.0879927853645968,0,0,0
"P_00821",0.933103581551147,0.0227532995505168,0,0.0195861604970082,0.000379340948781815,0,0,0
"P_00822",0.801679836239228,0.173705946348307,0,0.0212824587019382,0.00333175871052707,0,0,0
"P_00825",0.691678118468894,0.236358040596639,0.00971613845228893,0.0548290818517564,0.00193249162586962,0,0,0
"P_00830",0.868200492427496,0,0.0885403246585931,0.0225994159580864,0.0140857167396719,0,0,0
"P_00832",0.93330040940193,0,0.0153060494145266,0,0,0,0,0
"P_00834",0.89990051246815,0.0916573620773569,0,0.00355721606687853,0,0,0,0
"P_00838",0.904112628474906,0.0423072518537605,0,0.0227175126685562,0.018265624552664,0,0,0
"P_00839",0.826483724126084,0.0185877064903089,0.0024335079733173,0.0337649231297776,0.0490781299206963,0,0,0
"P_00841",0.717766755418134,0.109769103037591,0.00667067479744625,0.0759433422084801,0.0341800509605199,0,0,0
"P_00842",0.910257236107532,0.05036287898308,0,0.0193535457642647,0,0,0,0
"P_00845",0.537941252254574,0.0160539952475021,0.0791140599501847,0.0198366686707321,0.0304832660539952,0.0373221391966561,0,0
"P_00849",0.631452374817487,0.157165249506141,0.00494574708694781,0.163925391508489,0.0286080334392625,0.0100417990781299,0,0
"P_00851",0.834449884050502,0.0324193363680609,0.0640191531392253,0.0247716796930917,0,0,0,0
"P_00852",0.704056800939048,0,0.0150018609178619,0.160658049185491,0,0.00179650147441954,0,0
"P_00855",0.934989550230467,0.00731483867273612,0,0.0233616765438461,0.0299249906954107,0,0,0
"P_00856",0.839363422943686,0.0901471556586218,0,0.016372498496951,0,0,0,0
"P_00860",0.804868447421913,0.180408829339517,0,0.0147227232385697,0,0,0,0
"P_00861",0.660411119699963,0.217834750493859,0.000798047467720232,0.0721069884623093,0.0319254773970054,0,0,0
"P_00863",0.814527326863065,0,0,0.0473245727046294,0,0,0,0
"P_00865",0.544944745054253,0.329586446792064,0.0181511065303902,0.0746800652752727,0,0,0,0
"P_00866",0.721771307509519,0.200156030805348,0.00508531592659395,0,0.047299521887257,0,0,0
"P_00867",0.850528930115377,0.0494252626757136,0,0.00929385324515446,0.0490208709095594,0,0,0
"P_00873",0.61234575853875,0.214102178705374,0.0420066420452919,0.0936936356609121,0.0116164218843941,0.01109393340777,0,0
"P_00874",0.645012024392339,0.0717562770190959,0.0716524950614103,0.134050502447823,0.0775287010793324,0,0,0
"P_00876",0.622333877293939,0.231995619685648,0.00186449655014458,0.0396375504595036,0.0514329067537004,0,0,0
"P_00878",0.733777806407283,0.0417632912479601,0.00644879612929085,0.203430530504738,0,0,0,0
"P_00879",0.735964384895073,0.143108162272038,0,0.115437745140141,0,0,0,0
"P_00883",0.642503363966904,0.155386641472702,0,0.014289701966847,0.0797009648143377,0,0,0
"P_00884",0.332986200578316,0.309950184660311,0.0273268630650749,0.317411749549085,0.00645953219387901,0,0,0
"P_00885",0.806321394829511,0.0899896933779954,0.030336539837957,0.0392832603280941,0,0.00157104411806808,0,0
"P_00893",0.782351341292336,0.0944523175584758,0.0153203641673108,0.0844749348678748,0,0,0,0
"P_00894",0.756885396089209,0.222648086117553,0.0145294740759827,0.0042013799421684,0,0,0,0
"P_00903",0.592591399696527,0.179804031034384,0.053039737753729,0.0341048985084028,0.0192533424947751,0,0,0
"P_00909",0.78925105213433,0.166738240430588,0.0120422857797246,0.0127365512897592,0,0,0,0
"P_00911",0.997562913338487,0,0,0,0,0,0,0
"P_00913",0.837498926393541,0.0626807237539008,0,0,0.0122140628131352,0,0,0
"P_00914",0.964130808210942,0,0.0294311317243551,0.00617323713819462,0,0,0,0
"P_00916",0.952199461765295,0.0270047811274299,0,0,0,0,0,0
"P_00920",0.64703398322311,0.0107110137707922,0,0.0425470239628962,0.112349337226946,0,0,0
"P_00921",0.69310601505912,0.203684617366658,0,0.0555591342437516,0,0,0,0
"P_00922",0.860456211171233,0.0367638638380715,0,0.0287368662143205,0,0,0,0
"P_00925",0.856737954135532,0.120032780783876,0,0.00682097970168055,0.00392582095107218,0,0,0
"P_00926",0.970275415843568,0.0286831858913797,0,0,0.00104139826505196,0,0,0
"P_00927",0.915077729107618,0,0.00419780125397234,0,0.00368962753013255,0.00756892553465602,0,0
"P_00928",0.810469094448739,0.0269868876864497,0,0.0655901972572934,0,0.0100167482607575,0,0
